date,etf,action,amount
2019-03-04,国债ETF,sell,249129.5207944529
2019-03-04,沪深300,buy,95472.55042969453
2019-03-04,纳指,buy,95472.55042969453
2019-03-04,黄金,sell,249129.52079445292
2019-03-05,创业板,sell,53425.61939806363
2019-03-05,国债ETF,buy,291176.4518260838
2019-03-05,沪深300,sell,53425.61939806363
2019-03-05,纳指,sell,53425.61939806363
2019-03-06,创业板,buy,64268.716235731845
2019-03-06,国债ETF,sell,291176.4518260838
2019-03-06,沪深300,buy,64268.716235731845
2019-03-06,纳指,buy,64268.716235731845
2019-03-07,创业板,sell,3472.476984447334
2019-03-07,沪深300,sell,3472.476984447334
2019-03-07,纳指,sell,3472.476984447334
2019-03-08,创业板,sell,15736.060602758662
2019-03-08,沪深300,sell,15736.060602758662
2019-03-08,纳指,sell,15736.060602758662
2019-03-11,创业板,buy,4146.834479263227
2019-03-11,沪深300,buy,4146.834479263227
2019-03-11,纳指,buy,4146.834479263227
2019-03-12,创业板,buy,5404.393139962864
2019-03-12,沪深300,buy,5404.393139962864
2019-03-12,纳指,buy,5404.393139962864
2019-03-13,创业板,sell,8078.608728399617
2019-03-13,沪深300,sell,8078.608728399617
2019-03-13,纳指,sell,8078.608728399617
2019-03-14,创业板,sell,55851.67288738664
2019-03-14,沪深300,sell,55851.67288738664
2019-03-14,纳指,sell,55851.67288738664
2019-03-14,黄金,buy,281857.5764780495
2019-03-15,创业板,buy,4175.282835867431
2019-03-15,沪深300,buy,4175.282835867431
2019-03-15,纳指,buy,4175.282835867431
2019-03-15,黄金,buy,4175.282835867431
2019-03-18,创业板,buy,2282.7913887485047
2019-03-18,沪深300,buy,2282.7913887485047
2019-03-18,纳指,buy,2282.7913887485047
2019-03-18,黄金,buy,2282.7913887485047
2019-03-19,创业板,buy,3049.948919030023
2019-03-19,沪深300,buy,3049.948919030023
2019-03-19,纳指,buy,3049.948919030023
2019-03-19,黄金,buy,3049.948919030023
2019-03-20,创业板,buy,1101.7083583119675
2019-03-20,沪深300,buy,1101.7083583119675
2019-03-20,纳指,buy,1101.7083583119675
2019-03-20,黄金,buy,1101.7083583119675
2019-03-21,创业板,buy,4454.203313588805
2019-03-21,沪深300,buy,4454.203313588805
2019-03-21,纳指,buy,4454.203313588805
2019-03-21,黄金,buy,4454.203313588805
2019-03-22,创业板,sell,31096.14398976107
2019-03-22,国债ETF,buy,265825.36730383517
2019-03-22,沪深300,sell,31096.14398976107
2019-03-22,纳指,sell,31096.14398976107
2019-03-22,黄金,sell,31096.14398976107
2019-03-25,创业板,sell,11058.000053634605
2019-03-25,国债ETF,sell,11058.000053634576
2019-03-25,沪深300,sell,11058.000053634605
2019-03-25,纳指,sell,11058.000053634576
2019-03-25,黄金,sell,11058.000053634576
2019-03-26,创业板,sell,205.3627525900083
2019-03-26,国债ETF,sell,205.36275259003742
2019-03-26,沪深300,sell,205.3627525900083
2019-03-26,纳指,sell,205.36275259003742
2019-03-26,黄金,sell,205.36275259003742
2019-03-27,创业板,buy,3957.9094557635835
2019-03-27,国债ETF,buy,3957.9094557635835
2019-03-27,沪深300,buy,3957.9094557635835
2019-03-27,纳指,buy,3957.9094557635544
2019-03-27,黄金,buy,3957.9094557635544
2019-03-28,创业板,buy,680.8218437330797
2019-03-28,国债ETF,buy,680.8218437331088
2019-03-28,沪深300,buy,680.8218437331088
2019-03-28,纳指,buy,680.8218437331088
2019-03-28,黄金,buy,680.8218437331379
2019-03-29,创业板,buy,25969.1101390642
2019-03-29,国债ETF,buy,25969.11013906417
2019-03-29,沪深300,buy,25969.11013906417
2019-03-29,纳指,buy,25969.1101390642
2019-03-29,黄金,sell,259200.73579710725
2019-04-01,创业板,buy,468.939053740236
2019-04-01,国债ETF,buy,468.939053740236
2019-04-01,沪深300,buy,468.939053740236
2019-04-01,纳指,buy,468.939053740236
2019-04-02,创业板,buy,2309.9943841097993
2019-04-02,国债ETF,buy,2309.9943841097993
2019-04-02,沪深300,buy,2309.9943841097993
2019-04-02,纳指,buy,2309.9943841097993
2019-04-03,创业板,buy,65081.87503344816
2019-04-03,国债ETF,sell,287948.77937402145
2019-04-03,沪深300,buy,65081.87503344816
2019-04-03,纳指,buy,65081.87503344816
2019-04-04,创业板,buy,4467.196697137784
2019-04-04,沪深300,buy,4467.196697137784
2019-04-04,纳指,buy,4467.196697137784
2019-04-08,创业板,sell,1232.342938759888
2019-04-08,沪深300,sell,1232.342938759888
2019-04-08,纳指,sell,1232.342938759888
2019-04-09,创业板,buy,4147.188479043543
2019-04-09,沪深300,buy,4147.188479043543
2019-04-09,纳指,buy,4147.188479043543
2019-04-10,创业板,buy,2184.300421745109
2019-04-10,沪深300,buy,2184.300421745109
2019-04-10,纳指,buy,2184.300421745109
2019-04-11,创业板,sell,3297.625078831741
2019-04-11,沪深300,sell,3297.625078831741
2019-04-11,纳指,sell,3297.625078831741
2019-04-12,创业板,buy,3190.1641997566912
2019-04-12,沪深300,buy,3190.1641997566912
2019-04-12,纳指,buy,3190.164199756633
2019-04-15,创业板,buy,89.15779126965208
2019-04-15,沪深300,buy,89.15779126965208
2019-04-15,纳指,buy,89.15779126971029
2019-04-16,创业板,buy,2929.607637410052
2019-04-16,沪深300,buy,2929.607637410052
2019-04-16,纳指,buy,2929.607637410052
2019-04-17,创业板,buy,4297.545829941286
2019-04-17,沪深300,buy,4297.545829941286
2019-04-17,纳指,buy,4297.545829941286
2019-04-18,创业板,buy,1485.4006020575762
2019-04-18,沪深300,buy,1485.4006020575762
2019-04-18,纳指,buy,1485.4006020575762
2019-04-19,创业板,buy,5386.80843734619
2019-04-19,沪深300,buy,5386.80843734619
2019-04-19,纳指,buy,5386.80843734619
2019-04-22,创业板,sell,5152.15532682644
2019-04-22,沪深300,sell,5152.15532682644
2019-04-22,纳指,sell,5152.15532682644
2019-04-23,创业板,buy,3483.01639507449
2019-04-23,沪深300,buy,3483.01639507449
2019-04-23,纳指,buy,3483.01639507449
2019-04-24,创业板,buy,4360.835888965346
2019-04-24,沪深300,buy,4360.835888965346
2019-04-24,纳指,buy,4360.835888965346
2019-04-25,创业板,sell,7452.712787194643
2019-04-25,沪深300,sell,7452.712787194643
2019-04-25,纳指,sell,7452.712787194643
2019-04-26,创业板,buy,1939.479395771108
2019-04-26,沪深300,buy,1939.479395771108
2019-04-26,纳指,buy,1939.479395771108
2019-04-29,创业板,sell,373856.52005137573
2019-04-29,沪深300,buy,236675.89165744605
2019-04-29,纳指,buy,236675.89165744605
2019-04-30,沪深300,sell,122785.7407387963
2019-04-30,纳指,sell,122785.7407387963
2019-04-30,黄金,buy,487746.6709700255
2019-05-06,沪深300,sell,487746.6709700255
2019-05-06,纳指,buy,224369.13677639794
2019-05-06,黄金,buy,224369.13677639794
2019-05-07,纳指,buy,3152.135189243825
2019-05-07,黄金,buy,3152.135189243825
2019-05-08,纳指,sell,4693.604386962019
2019-05-08,黄金,sell,4693.604386962019
2019-05-09,纳指,buy,392988.89209506195
2019-05-09,黄金,sell,710574.3385487052
2019-05-10,纳指,buy,13371.335729749408
2019-05-13,国债ETF,buy,471350.9951251346
2019-05-13,纳指,sell,645583.571248382
2019-05-13,黄金,buy,471350.9951251346
2019-05-14,国债ETF,sell,1578.701108864334
2019-05-14,纳指,sell,1578.701108864334
2019-05-14,黄金,sell,1578.701108864334
2019-05-15,国债ETF,buy,1255.2044023494236
2019-05-15,纳指,buy,1255.2044023494236
2019-05-15,黄金,buy,1255.2044023494236
2019-05-16,国债ETF,buy,2006.922878499201
2019-05-16,纳指,buy,2006.922878499201
2019-05-16,黄金,buy,2006.922878499201
2019-05-17,国债ETF,buy,1823.977248018491
2019-05-17,纳指,buy,1823.977248018491
2019-05-17,黄金,buy,1823.977248018491
2019-05-20,国债ETF,sell,1822.8523677833728
2019-05-20,纳指,sell,1822.8523677833728
2019-05-20,黄金,sell,1822.8523677833728
2019-05-21,国债ETF,buy,233968.76020558475
2019-05-21,纳指,buy,233968.76020558475
2019-05-21,黄金,sell,473035.546177354
2019-05-22,国债ETF,sell,707004.3063829388
2019-05-22,纳指,sell,876.3249487222638
2019-05-22,黄金,buy,706127.9814342165
2019-05-23,纳指,buy,414542.755402897
2019-05-23,黄金,sell,706127.9814342165
2019-05-24,纳指,sell,418458.8966724853
2019-05-24,黄金,buy,702211.8401646282
2019-05-27,纳指,sell,1621.712188234087
2019-05-27,黄金,sell,1621.712188234087
2019-05-28,纳指,buy,312.54926291957963
2019-05-28,黄金,buy,312.54926291957963
2019-05-29,纳指,sell,2612.9086240704637
2019-05-29,黄金,sell,2612.9086240704637
2019-05-30,国债ETF,buy,696312.4854202217
2019-05-30,纳指,sell,698289.7686152433
2019-05-30,黄金,sell,1977.2831950215623
2019-05-31,国债ETF,buy,4196.27111909783
2019-05-31,黄金,buy,4196.27111909783
2019-06-03,国债ETF,buy,4501.012379687629
2019-06-03,黄金,buy,4501.012379687629
2019-06-04,国债ETF,buy,3644.147370533785
2019-06-04,黄金,buy,3644.147370533785
2019-06-05,国债ETF,buy,2453.319394098711
2019-06-05,黄金,buy,2453.319394098711
2019-06-06,国债ETF,sell,314.3956688159378
2019-06-06,黄金,sell,314.3956688159378
2019-06-10,国债ETF,sell,237780.47050867963
2019-06-10,纳指,buy,473012.3695061441
2019-06-10,黄金,sell,237780.47050867963
2019-06-11,国债ETF,buy,357.72851907036966
2019-06-11,纳指,buy,357.72851907036966
2019-06-11,黄金,buy,357.72851907036966
2019-06-12,国债ETF,buy,734.6459938616026
2019-06-12,纳指,buy,734.6459938616026
2019-06-12,黄金,buy,734.6459938616608
2019-06-13,国债ETF,sell,147.83095926977694
2019-06-13,纳指,sell,147.83095926977694
2019-06-13,黄金,sell,147.83095926983515
2019-06-14,国债ETF,buy,3301.842731473036
2019-06-14,纳指,buy,3301.842731473036
2019-06-14,黄金,buy,3301.842731473036
2019-06-17,国债ETF,sell,1675.8905668114312
2019-06-17,纳指,sell,1675.8905668114312
2019-06-17,黄金,sell,1675.8905668114312
2019-06-18,国债ETF,buy,1978.1401035715826
2019-06-18,纳指,buy,1978.1401035715826
2019-06-18,黄金,buy,1978.1401035715244
2019-06-19,国债ETF,buy,1136.711685334798
2019-06-19,纳指,buy,1136.711685334798
2019-06-19,黄金,buy,1136.7116853348562
2019-06-20,国债ETF,buy,5087.638822100998
2019-06-20,纳指,buy,5087.638822100998
2019-06-20,黄金,buy,5087.638822100998
2019-06-21,国债ETF,buy,949.2896486316458
2019-06-21,纳指,buy,949.2896486316458
2019-06-21,黄金,buy,949.2896486316458
2019-06-24,国债ETF,buy,1620.2747942515998
2019-06-24,纳指,buy,1620.2747942515998
2019-06-24,黄金,buy,1620.2747942515998
2019-06-25,国债ETF,buy,246312.43511748477
2019-06-25,纳指,sell,486354.9202783585
2019-06-25,黄金,buy,246312.43511748477
2019-06-26,国债ETF,sell,6754.867484887131
2019-06-26,黄金,sell,6754.867484887131
2019-06-27,国债ETF,sell,1020.9819027844351
2019-06-27,黄金,sell,1020.9819027844351
2019-06-28,国债ETF,buy,1101.7648986192653
2019-06-28,黄金,buy,1101.7648986192653
2019-07-01,创业板,buy,286920.6318703165
2019-07-01,国债ETF,sell,439072.63903647446
2019-07-01,沪深300,buy,286920.6318703165
2019-07-01,纳指,buy,286920.6318703165
2019-07-01,黄金,sell,439072.63903647446
2019-07-02,创业板,buy,510.18702564935666
2019-07-02,国债ETF,buy,510.18702564935666
2019-07-02,沪深300,buy,510.18702564935666
2019-07-02,纳指,buy,510.18702564935666
2019-07-02,黄金,buy,510.18702564935666
2019-07-03,创业板,buy,756.7716843232629
2019-07-03,国债ETF,buy,756.7716843232629
2019-07-03,沪深300,buy,756.7716843232629
2019-07-03,纳指,buy,756.7716843232629
2019-07-03,黄金,buy,756.7716843232629
2019-07-04,创业板,sell,1211.5013272003853
2019-07-04,国债ETF,sell,1211.5013272003853
2019-07-04,沪深300,sell,1211.5013272003853
2019-07-04,纳指,sell,1211.5013272003853
2019-07-04,黄金,sell,1211.5013272003853
2019-07-05,创业板,buy,1262.294477262767
2019-07-05,国债ETF,buy,1262.294477262767
2019-07-05,沪深300,buy,1262.294477262767
2019-07-05,纳指,buy,1262.294477262767
2019-07-05,黄金,buy,1262.294477262767
2019-07-08,创业板,sell,19257.34413637279
2019-07-08,国债ETF,sell,19257.34413637279
2019-07-08,沪深300,sell,19257.34413637279
2019-07-08,纳指,sell,19257.34413637279
2019-07-08,黄金,sell,19257.34413637279
2019-07-09,创业板,buy,14913.649228476977
2019-07-09,国债ETF,buy,14913.649228476977
2019-07-09,沪深300,buy,14913.649228476977
2019-07-09,纳指,buy,14913.649228476977
2019-07-09,黄金,buy,14913.649228476977
2019-07-10,创业板,sell,283894.6888224557
2019-07-10,国债ETF,buy,71411.5717673495
2019-07-10,沪深300,buy,71411.5717673495
2019-07-10,纳指,buy,71411.5717673495
2019-07-10,黄金,buy,71411.5717673495
2019-07-11,国债ETF,buy,2670.0192098660627
2019-07-11,沪深300,buy,2670.0192098660627
2019-07-11,纳指,buy,2670.0192098660627
2019-07-11,黄金,buy,2670.0192098660627
2019-07-12,创业板,buy,286353.9186661564
2019-07-12,国债ETF,sell,71622.36113351485
2019-07-12,沪深300,sell,71622.36113351485
2019-07-12,纳指,sell,71622.36113351485
2019-07-12,黄金,sell,71622.36113351485
2019-07-15,创业板,buy,1854.2150728735724
2019-07-15,国债ETF,buy,1854.2150728735724
2019-07-15,沪深300,buy,1854.2150728735724
2019-07-15,纳指,buy,1854.2150728735724
2019-07-15,黄金,buy,1854.2150728735724
2019-07-16,创业板,sell,109.60646506212652
2019-07-16,国债ETF,sell,109.60646506212652
2019-07-16,沪深300,sell,109.60646506212652
2019-07-16,纳指,sell,109.60646506212652
2019-07-16,黄金,sell,109.60646506212652
2019-07-17,创业板,sell,591.4480061463546
2019-07-17,国债ETF,sell,591.4480061463546
2019-07-17,沪深300,sell,591.4480061463546
2019-07-17,纳指,sell,591.4480061463546
2019-07-17,黄金,sell,591.4480061463546
2019-07-18,创业板,sell,1254.8491370712873
2019-07-18,国债ETF,sell,1254.8491370712873
2019-07-18,沪深300,sell,1254.8491370712873
2019-07-18,纳指,sell,1254.8491370712873
2019-07-18,黄金,sell,1254.8491370712873
2019-07-19,创业板,buy,2680.5874595844653
2019-07-19,国债ETF,buy,2680.5874595844653
2019-07-19,沪深300,buy,2680.5874595844653
2019-07-19,纳指,buy,2680.5874595844653
2019-07-19,黄金,buy,2680.5874595844653
2019-07-22,创业板,sell,2487.0308770501288
2019-07-22,国债ETF,sell,2487.0308770501288
2019-07-22,沪深300,sell,2487.0308770501288
2019-07-22,纳指,sell,2487.0308770501288
2019-07-22,黄金,sell,2487.0308770501288
2019-07-23,创业板,buy,1153.7409742847085
2019-07-23,国债ETF,buy,1153.7409742847085
2019-07-23,沪深300,buy,1153.7409742847085
2019-07-23,纳指,buy,1153.7409742847085
2019-07-23,黄金,buy,1153.7409742847085
2019-07-24,创业板,buy,1600.993786661944
2019-07-24,国债ETF,buy,1600.993786661944
2019-07-24,沪深300,buy,1600.993786661944
2019-07-24,纳指,buy,1600.993786661944
2019-07-24,黄金,buy,1600.993786661944
2019-07-25,创业板,buy,1358.3521141970996
2019-07-25,国债ETF,buy,1358.3521141970996
2019-07-25,沪深300,buy,1358.3521141970996
2019-07-25,纳指,buy,1358.3521141970996
2019-07-25,黄金,buy,1358.3521141970996
2019-07-26,创业板,sell,479.7747743786895
2019-07-26,国债ETF,sell,479.7747743786895
2019-07-26,沪深300,sell,479.7747743786895
2019-07-26,纳指,sell,479.7747743786895
2019-07-26,黄金,sell,479.7747743786895
2019-07-29,创业板,buy,356.1784925785032
2019-07-29,国债ETF,buy,356.1784925785032
2019-07-29,沪深300,buy,356.1784925785032
2019-07-29,纳指,buy,356.1784925785032
2019-07-29,黄金,buy,356.1784925785032
2019-07-30,创业板,buy,904.3647009070846
2019-07-30,国债ETF,buy,904.3647009070846
2019-07-30,沪深300,buy,904.3647009070846
2019-07-30,纳指,buy,904.3647009070846
2019-07-30,黄金,buy,904.3647009070846
2019-07-31,创业板,sell,695.0750347173307
2019-07-31,国债ETF,sell,695.0750347173307
2019-07-31,沪深300,sell,695.0750347173307
2019-07-31,纳指,sell,695.0750347173307
2019-07-31,黄金,sell,695.0750347173307
2019-08-01,创业板,sell,2141.1577946687466
2019-08-01,国债ETF,sell,2141.1577946687466
2019-08-01,沪深300,sell,2141.1577946687466
2019-08-01,纳指,sell,2141.1577946687466
2019-08-01,黄金,sell,2141.1577946687466
2019-08-02,创业板,buy,74.82788584008813
2019-08-02,国债ETF,buy,74.82788584008813
2019-08-02,沪深300,buy,74.82788584008813
2019-08-02,纳指,buy,74.82788584008813
2019-08-02,黄金,buy,74.82788584008813
2019-08-05,创业板,sell,598.169071180746
2019-08-05,国债ETF,sell,598.169071180746
2019-08-05,沪深300,sell,598.169071180746
2019-08-05,纳指,sell,598.169071180746
2019-08-05,黄金,sell,598.169071180746
2019-08-06,创业板,buy,69025.60260631185
2019-08-06,国债ETF,buy,69025.60260631185
2019-08-06,沪深300,sell,287980.0679928085
2019-08-06,纳指,buy,69025.60260631185
2019-08-06,黄金,buy,69025.60260631185
2019-08-07,创业板,buy,1948.468436141964
2019-08-07,国债ETF,buy,1948.468436141964
2019-08-07,纳指,buy,1948.468436141964
2019-08-07,黄金,buy,1948.468436141964
2019-08-08,创业板,sell,69467.41282502795
2019-08-08,国债ETF,sell,69467.41282502795
2019-08-08,沪深300,buy,289486.72621023434
2019-08-08,纳指,sell,69467.41282502795
2019-08-08,黄金,sell,69467.41282502795
2019-08-09,创业板,buy,58.11654183000792
2019-08-09,国债ETF,buy,58.11654183000792
2019-08-09,沪深300,buy,58.11654183000792
2019-08-09,纳指,buy,58.11654183000792
2019-08-09,黄金,buy,58.11654183000792
2019-08-12,创业板,buy,2129.21902900876
2019-08-12,国债ETF,buy,2129.21902900876
2019-08-12,沪深300,buy,2129.21902900876
2019-08-12,纳指,buy,2129.21902900876
2019-08-12,黄金,buy,2129.21902900876
2019-08-13,创业板,buy,72055.08174549259
2019-08-13,国债ETF,buy,72055.08174549259
2019-08-13,沪深300,sell,291674.0617810731
2019-08-13,纳指,buy,72055.08174549259
2019-08-13,黄金,buy,72055.08174549259
2019-08-14,创业板,sell,289.88390547171
2019-08-14,国债ETF,sell,289.88390547171
2019-08-14,纳指,sell,289.8839054716518
2019-08-14,黄金,sell,289.88390547171
2019-08-15,创业板,buy,302.0030751155573
2019-08-15,国债ETF,buy,302.0030751155573
2019-08-15,纳指,buy,302.0030751154991
2019-08-15,黄金,buy,302.0030751155573
2019-08-16,创业板,buy,842.055593197525
2019-08-16,国债ETF,buy,842.055593197525
2019-08-16,纳指,buy,842.055593197525
2019-08-16,黄金,buy,842.055593197525
2019-08-19,创业板,sell,69484.88411951007
2019-08-19,国债ETF,sell,69484.88411951007
2019-08-19,沪深300,buy,295098.434169897
2019-08-19,纳指,sell,69484.88411951007
2019-08-19,黄金,sell,69484.88411951007
2019-08-20,创业板,sell,742.8996693722438
2019-08-20,国债ETF,sell,742.8996693722438
2019-08-20,沪深300,sell,742.8996693722438
2019-08-20,纳指,sell,742.8996693722438
2019-08-20,黄金,sell,742.8996693722438
2019-08-21,创业板,buy,73108.4209082133
2019-08-21,国债ETF,buy,73108.4209082133
2019-08-21,沪深300,sell,294355.53450052475
2019-08-21,纳指,buy,73108.4209082133
2019-08-21,黄金,buy,73108.4209082133
2019-08-22,创业板,buy,1163.9664894610178
2019-08-22,国债ETF,buy,1163.9664894610178
2019-08-22,纳指,buy,1163.9664894610178
2019-08-22,黄金,buy,1163.9664894610178
2019-08-23,创业板,buy,208.49284224689472
2019-08-23,国债ETF,buy,208.49284224689472
2019-08-23,纳指,buy,208.49284224689472
2019-08-23,黄金,buy,208.49284224689472
2019-08-26,创业板,buy,556.1362560106209
2019-08-26,国债ETF,buy,556.1362560106209
2019-08-26,纳指,buy,556.1362560106209
2019-08-26,黄金,buy,556.1362560106209
2019-08-27,创业板,buy,2639.526136660541
2019-08-27,国债ETF,buy,2639.526136660541
2019-08-27,纳指,buy,2639.526136660541
2019-08-27,黄金,buy,2639.526136660541
2019-08-28,创业板,sell,149.56113457476022
2019-08-28,国债ETF,sell,149.56113457476022
2019-08-28,纳指,sell,149.56113457476022
2019-08-28,黄金,sell,149.56113457476022
2019-08-29,创业板,buy,124614.80445253797
2019-08-29,国债ETF,buy,124614.80445253797
2019-08-29,纳指,sell,371882.51599854237
2019-08-29,黄金,buy,124614.80445253797
2019-08-30,创业板,sell,200826.55075766583
2019-08-30,国债ETF,sell,200826.55075766583
2019-08-30,沪深300,buy,295670.7696934145
2019-08-30,纳指,buy,295670.7696934145
2019-08-30,黄金,sell,200826.55075766583
2019-09-02,创业板,buy,1951.9483006935916
2019-09-02,国债ETF,buy,1951.9483006935916
2019-09-02,沪深300,buy,1951.9483006935916
2019-09-02,纳指,buy,1951.9483006935916
2019-09-02,黄金,buy,1951.9483006935916
2019-09-03,创业板,buy,251.18829699233174
2019-09-03,国债ETF,buy,251.18829699233174
2019-09-03,沪深300,buy,251.18829699233174
2019-09-03,纳指,buy,251.18829699233174
2019-09-03,黄金,buy,251.18829699233174
2019-09-04,创业板,buy,1796.8409186396748
2019-09-04,国债ETF,buy,1796.8409186396748
2019-09-04,沪深300,buy,1796.8409186396748
2019-09-04,纳指,buy,1796.840918639733
2019-09-04,黄金,buy,1796.8409186396748
2019-09-05,创业板,buy,2016.7611626512953
2019-09-05,国债ETF,buy,2016.7611626512953
2019-09-05,沪深300,buy,2016.7611626512953
2019-09-05,纳指,buy,2016.761162651237
2019-09-05,黄金,buy,2016.7611626512953
2019-09-06,创业板,sell,535.1585527026327
2019-09-06,国债ETF,sell,535.1585527026327
2019-09-06,沪深300,sell,535.1585527026327
2019-09-06,纳指,sell,535.1585527026327
2019-09-06,黄金,sell,535.1585527026327
2019-09-09,创业板,buy,2039.6414176267572
2019-09-09,国债ETF,buy,2039.6414176267572
2019-09-09,沪深300,buy,2039.6414176267572
2019-09-09,纳指,buy,2039.6414176267572
2019-09-09,黄金,buy,2039.6414176267572
2019-09-10,创业板,sell,2014.8022253612871
2019-09-10,国债ETF,sell,2014.8022253612871
2019-09-10,沪深300,sell,2014.8022253612871
2019-09-10,纳指,sell,2014.8022253612871
2019-09-10,黄金,sell,2014.8022253612871
2019-09-11,创业板,sell,1053.3468108801171
2019-09-11,国债ETF,sell,1053.3468108801171
2019-09-11,沪深300,sell,1053.3468108801171
2019-09-11,纳指,sell,1053.346810880059
2019-09-11,黄金,sell,1053.3468108801171
2019-09-12,创业板,buy,1431.5748331712093
2019-09-12,国债ETF,buy,1431.5748331712093
2019-09-12,沪深300,buy,1431.5748331712093
2019-09-12,纳指,buy,1431.574833171151
2019-09-12,黄金,buy,1431.5748331712093
2019-09-16,创业板,sell,681.852824508911
2019-09-16,国债ETF,sell,681.852824508911
2019-09-16,沪深300,sell,681.852824508911
2019-09-16,纳指,sell,681.852824508911
2019-09-16,黄金,sell,681.852824508911
2019-09-17,创业板,sell,2400.9522474911064
2019-09-17,国债ETF,sell,2400.9522474911064
2019-09-17,沪深300,sell,2400.9522474911064
2019-09-17,纳指,sell,2400.9522474911064
2019-09-17,黄金,sell,2400.9522474911064
2019-09-18,创业板,buy,757.704851567978
2019-09-18,国债ETF,buy,757.704851567978
2019-09-18,沪深300,buy,757.704851567978
2019-09-18,纳指,buy,757.7048515679198
2019-09-18,黄金,buy,757.704851567978
2019-09-19,创业板,buy,1077.1683539227815
2019-09-19,国债ETF,buy,1077.1683539227815
2019-09-19,沪深300,buy,1077.1683539227815
2019-09-19,纳指,buy,1077.1683539228397
2019-09-19,黄金,buy,1077.1683539227815
2019-09-20,创业板,buy,334.1770927454927
2019-09-20,国债ETF,buy,334.1770927454927
2019-09-20,沪深300,buy,334.1770927454927
2019-09-20,纳指,buy,334.1770927454927
2019-09-20,黄金,buy,334.1770927454927
2019-09-23,创业板,sell,915.6408035998465
2019-09-23,国债ETF,sell,915.6408035998465
2019-09-23,沪深300,sell,915.6408035998465
2019-09-23,纳指,sell,915.6408035998465
2019-09-23,黄金,sell,915.6408035998465
2019-09-24,创业板,buy,622.2601384614827
2019-09-24,国债ETF,buy,622.2601384614827
2019-09-24,沪深300,buy,622.2601384614827
2019-09-24,纳指,buy,622.2601384614827
2019-09-24,黄金,buy,622.2601384614827
2019-09-25,创业板,buy,73085.83014604339
2019-09-25,国债ETF,buy,73085.83014604339
2019-09-25,沪深300,buy,73085.83014604339
2019-09-25,纳指,sell,300348.2815953432
2019-09-25,黄金,buy,73085.83014604339
2019-09-26,创业板,sell,78522.36261229293
2019-09-26,国债ETF,sell,78522.36261229293
2019-09-26,沪深300,sell,78522.36261229293
2019-09-26,纳指,buy,294911.74912909366
2019-09-26,黄金,sell,78522.36261229293
2019-09-27,创业板,buy,474.09106819011504
2019-09-27,国债ETF,buy,474.09106819011504
2019-09-27,沪深300,buy,474.09106819011504
2019-09-27,纳指,buy,474.09106819005683
2019-09-27,黄金,buy,474.09106819011504
2019-09-30,创业板,sell,1796.2749756236444
2019-09-30,国债ETF,sell,1796.2749756236444
2019-09-30,沪深300,sell,1796.2749756236444
2019-09-30,纳指,sell,1796.2749756235862
2019-09-30,黄金,sell,1796.2749756236444
2019-10-08,创业板,buy,73394.41013960633
2019-10-08,国债ETF,sell,293589.56522166013
2019-10-08,沪深300,buy,73394.41013960633
2019-10-08,纳指,buy,73394.41013960633
2019-10-08,黄金,buy,73394.41013960633
2019-10-09,创业板,sell,72928.05635547533
2019-10-09,国债ETF,buy,294055.91900579113
2019-10-09,沪深300,sell,72928.05635547533
2019-10-09,纳指,sell,72928.05635547527
2019-10-09,黄金,sell,72928.05635547533
2019-10-10,创业板,buy,1959.3051149486564
2019-10-10,国债ETF,buy,1959.3051149486564
2019-10-10,沪深300,buy,1959.3051149486564
2019-10-10,纳指,buy,1959.30511494854
2019-10-10,黄金,buy,1959.3051149486564
2019-10-11,创业板,buy,75352.27803838573
2019-10-11,国债ETF,sell,296015.2241207398
2019-10-11,沪深300,buy,75352.27803838573
2019-10-11,纳指,buy,75352.27803838579
2019-10-11,黄金,buy,75352.27803838573
2019-10-14,创业板,buy,67431.29668965185
2019-10-14,沪深300,buy,67431.2966896519
2019-10-14,纳指,buy,67431.2966896519
2019-10-14,黄金,sell,371367.5021591255
2019-10-15,创业板,buy,2325.441941127123
2019-10-15,沪深300,buy,2325.441941127123
2019-10-15,纳指,buy,2325.441941127123
2019-10-16,创业板,buy,6371.648226601363
2019-10-16,沪深300,buy,6371.6482266013045
2019-10-16,纳指,buy,6371.6482266013045
2019-10-17,创业板,buy,6701.602147511148
2019-10-17,沪深300,buy,6701.602147511148
2019-10-17,纳指,buy,6701.602147511148
2019-10-18,创业板,sell,2028.3543828147813
2019-10-18,沪深300,sell,2028.3543828148395
2019-10-18,纳指,sell,2028.3543828147813
2019-10-21,创业板,buy,5016.687497001083
2019-10-21,沪深300,buy,5016.687497001141
2019-10-21,纳指,buy,5016.687497001083
2019-10-22,创业板,buy,2156.9845113929478
2019-10-22,沪深300,buy,2156.9845113928895
2019-10-22,纳指,buy,2156.9845113928895
2019-10-23,创业板,sell,8468.86335709627
2019-10-23,沪深300,sell,8468.863357096212
2019-10-23,纳指,sell,8468.863357096212
2019-10-24,创业板,buy,6721.924542562396
2019-10-24,沪深300,buy,6721.924542562396
2019-10-24,纳指,buy,6721.924542562396
2019-10-25,创业板,sell,85771.91141389508
2019-10-25,国债ETF,buy,371823.9585611673
2019-10-25,沪深300,sell,85771.91141389508
2019-10-25,纳指,sell,85771.91141389508
2019-10-28,创业板,buy,85253.54615349468
2019-10-28,国债ETF,sell,371823.9585611673
2019-10-28,沪深300,buy,85253.54615349468
