触发日期,scaling_factor,predicted_vol,active_count,熔断触发
2020-12-03,0.8309,0.1204,3,True
2020-12-04,1.3121,0.0762,2,True
2020-12-07,1.3006,0.0769,2,True
2020-12-08,1.334,0.075,2,True
2020-12-09,1.3069,0.0765,2,False
2020-12-10,1.3454,0.0743,2,False
2020-12-11,0.589,0.1698,2,False
2020-12-14,0.6629,0.1508,1,False
2020-12-15,0.5983,0.1671,2,False
2020-12-16,0.6171,0.1621,2,False
2020-12-17,0.615,0.1626,2,False
2020-12-18,0.6287,0.1591,2,False
2020-12-21,0.5847,0.171,2,False
2020-12-22,0.819,0.1221,3,False
2020-12-23,0.8469,0.1181,4,False
2020-12-24,0.8677,0.1152,4,False
2020-12-28,0.597,0.1675,2,False
2020-12-29,0.6044,0.1655,2,False
2020-12-30,0.8464,0.1181,3,False
2020-12-31,0.7998,0.125,3,False
2021-01-04,0.7687,0.1301,3,False
2021-01-05,0.8689,0.1151,4,True
2021-01-08,0.7993,0.1251,3,True
2021-01-11,0.7645,0.1308,3,True
2021-01-12,0.7075,0.1414,3,True
2021-01-13,0.703,0.1422,3,True
2021-01-15,0.7018,0.1425,3,True
2021-01-18,0.722,0.1385,3,True
2021-01-21,0.8561,0.1168,5,True
2021-01-26,0.8453,0.1183,5,True
2021-01-28,0.6906,0.1448,4,True
2021-01-29,0.7097,0.1409,4,True
2021-02-01,0.7434,0.1345,5,True
2021-02-02,0.6173,0.162,4,True
2021-02-03,0.6367,0.1571,4,True
2021-02-04,0.6515,0.1535,4,True
2021-02-05,0.6717,0.1489,4,True
2021-02-08,0.8419,0.1188,3,True
2021-02-09,0.6717,0.1489,4,True
2021-02-10,0.668,0.1497,4,True
2021-02-18,0.6573,0.1521,4,True
2021-02-19,0.6766,0.1478,4,True
2021-02-22,0.595,0.1681,4,True
2021-02-23,0.6081,0.1644,4,True
2021-02-24,0.5736,0.1744,4,True
2021-02-25,0.5851,0.1709,4,True
2021-02-26,0.5386,0.1857,3,True
2021-03-01,0.5206,0.1921,3,True
2021-03-02,0.5325,0.1878,4,True
2021-03-03,0.5313,0.1882,3,True
2021-03-04,4.4652,0.0224,1,True
2021-03-05,4.5405,0.022,1,True
2021-03-08,4.6794,0.0214,1,True
2021-03-09,4.6924,0.0213,1,True
2021-03-10,0.7213,0.1386,2,True
2021-03-11,4.9097,0.0204,1,True
2021-03-12,5.064,0.0197,1,True
2021-03-15,0.7799,0.1282,2,True
2021-03-16,0.3939,0.2538,1,True
2021-03-17,0.4061,0.2463,1,True
2021-03-18,0.4163,0.2402,1,True
2021-03-19,0.3747,0.2669,1,True
2021-03-22,0.7552,0.1324,2,True
2021-03-23,0.3896,0.2567,1,True
2021-03-25,5.9928,0.0167,1,True
2021-03-29,6.0314,0.0166,1,True
2021-03-30,5.8424,0.0171,1,True
2021-03-31,6.0224,0.0166,1,True
2021-04-01,0.8586,0.1165,2,True
2021-04-26,1.1953,0.0837,3,True
2021-05-14,0.8389,0.1192,5,False
2021-05-17,0.8165,0.1225,5,False
2021-05-18,0.842,0.1188,5,False
2021-05-19,0.8642,0.1157,5,False
2021-06-17,0.7278,0.1374,3,False
2021-06-18,0.8684,0.1151,4,False
2021-07-02,0.8332,0.12,4,False
2021-07-05,0.8518,0.1174,4,False
2021-07-06,0.8682,0.1152,4,False
2021-07-07,0.8297,0.1205,4,False
2021-07-08,0.853,0.1172,4,False
2021-07-12,0.8395,0.1191,3,False
2021-07-13,0.8473,0.118,4,False
2021-07-15,0.867,0.1153,4,False
2021-07-16,0.8106,0.1234,4,False
2021-07-19,0.836,0.1196,4,False
2021-07-21,0.8447,0.1184,3,False
2021-07-27,1.7348,0.0576,2,False
2021-07-28,0.8399,0.1191,3,False
2021-07-29,0.7419,0.1348,3,False
2021-07-30,0.7379,0.1355,3,False
2021-08-02,0.7248,0.138,3,False
2021-08-03,0.7391,0.1353,3,False
2021-08-04,0.7381,0.1355,3,False
2021-08-05,0.7543,0.1326,3,False
2021-08-06,0.7765,0.1288,3,False
2021-08-09,0.7814,0.128,3,False
2021-08-10,0.8042,0.1244,3,False
2021-08-11,0.8107,0.1234,3,False
2021-08-12,0.8224,0.1216,3,False
2021-08-13,0.8473,0.118,3,False
2021-08-16,0.8673,0.1153,3,False
2021-08-17,1.7074,0.0586,3,False
2021-08-18,1.7428,0.0574,3,False
2021-08-19,1.6059,0.0623,3,False
2021-08-20,1.5995,0.0625,3,False
2021-08-23,1.5923,0.0628,3,False
2021-08-24,1.521,0.0657,3,False
2021-08-25,1.5442,0.0648,3,False
2021-08-26,1.5641,0.0639,3,False
2021-08-27,1.5838,0.0631,3,False
2021-08-30,1.6109,0.0621,3,False
2021-08-31,1.6125,0.062,3,False
2021-09-01,1.6432,0.0609,3,False
2021-09-02,1.6846,0.0594,3,False
2021-09-03,1.7292,0.0578,3,False
2021-09-06,1.7726,0.0564,3,False
2021-09-07,1.8126,0.0552,3,False
2021-09-08,1.6934,0.0591,2,False
2021-09-09,1.7025,0.0587,2,False
2021-09-10,1.7364,0.0576,2,False
2021-09-13,1.7505,0.0571,2,False
2021-09-14,1.7564,0.0569,2,False
2021-09-15,1.8067,0.0553,2,False
2021-09-16,1.8492,0.0541,2,False
2021-09-17,1.8605,0.0537,2,False
2021-09-22,0.5999,0.1667,1,False
2021-09-23,1.2334,0.0811,3,False
2021-09-24,1.2693,0.0788,3,False
2021-09-27,1.2795,0.0782,3,False
2021-09-28,0.679,0.1473,1,False
2021-09-29,6.4237,0.0156,1,False
2021-09-30,6.6132,0.0151,1,False
2021-10-08,6.1671,0.0162,1,False
2021-10-11,0.6816,0.1467,1,False
2021-10-12,1.8564,0.0539,2,False
2021-10-13,1.9148,0.0522,2,False
2021-10-14,1.763,0.0567,2,False
2021-10-15,1.8128,0.0552,2,False
2021-10-19,0.6655,0.1503,1,False
2021-10-20,0.7214,0.1386,3,False
2021-10-21,0.7441,0.1344,3,False
2021-10-22,0.7622,0.1312,3,False
2021-10-25,0.7805,0.1281,3,False
2021-10-26,0.8049,0.1242,3,False
2021-10-27,0.7322,0.1366,1,False
2021-10-29,0.8166,0.1225,3,False
2021-11-01,0.8419,0.1188,3,False
2021-11-04,0.7832,0.1277,2,True
2021-11-05,0.8063,0.124,2,True
2021-11-08,1.2135,0.0824,4,True
2021-11-09,1.2764,0.0783,3,False
2021-11-10,1.2792,0.0782,3,False
2021-11-11,1.597,0.0626,4,False
2021-11-12,1.6381,0.061,4,False
2021-11-15,1.6884,0.0592,4,False
2021-11-16,1.717,0.0582,4,False
2021-11-17,1.7415,0.0574,4,False
2021-11-18,1.7648,0.0567,4,False
2021-11-19,1.5679,0.0638,5,False
2021-11-22,1.5916,0.0628,5,True
2021-11-23,1.2475,0.0802,4,True
2021-11-24,1.4797,0.0676,5,True
2021-11-25,1.5262,0.0655,5,True
2021-11-26,1.5485,0.0646,4,True
2021-11-29,1.5945,0.0627,4,True
2021-11-30,1.6443,0.0608,4,True
2021-12-01,1.6645,0.0601,4,False
2021-12-02,1.2761,0.0784,3,False
2021-12-03,1.3158,0.076,3,False
2021-12-06,1.5992,0.0625,5,False
2021-12-07,1.1911,0.084,3,False
2021-12-14,1.4115,0.0708,5,False
2021-12-17,1.1806,0.0847,4,False
2021-12-24,1.2485,0.0801,4,False
2021-12-27,1.2859,0.0778,4,False
2021-12-29,1.2784,0.0782,4,False
2021-12-30,1.5865,0.063,2,False
2022-01-05,1.6216,0.0617,2,False
2022-01-06,6.889,0.0145,1,False
2022-01-07,7.1004,0.0141,1,False
2022-01-10,7.0944,0.0141,1,False
2022-01-11,7.0062,0.0143,1,False
2022-01-12,7.2258,0.0138,1,False
2022-01-13,7.3928,0.0135,1,False
2022-01-14,6.5883,0.0152,1,False
2022-01-17,6.6819,0.015,1,False
2022-01-18,5.7835,0.0173,1,False
2022-01-19,2.2279,0.0449,2,False
2022-01-20,2.0117,0.0497,2,False
2022-01-21,2.0744,0.0482,2,False
2022-01-24,2.1391,0.0467,2,False
2022-01-25,2.2047,0.0454,2,False
2022-01-26,2.2217,0.045,2,False
2022-01-27,1.7293,0.0578,2,False
2022-01-28,1.7824,0.0561,2,False
2022-02-07,1.7923,0.0558,2,False
2022-02-08,1.7985,0.0556,2,False
2022-02-09,1.8313,0.0546,2,False
2022-02-10,1.8841,0.0531,2,False
2022-02-11,1.8099,0.0553,2,False
2022-02-14,1.6476,0.0607,2,False
2022-02-15,1.6366,0.0611,2,False
2022-02-16,1.5339,0.0652,2,False
2022-02-17,1.535,0.0651,2,False
2022-02-18,1.5489,0.0646,2,False
2022-02-21,1.5752,0.0635,2,False
2022-02-22,1.5477,0.0646,2,False
2022-02-23,1.5442,0.0648,2,False
2022-02-24,1.3651,0.0733,2,False
2022-02-25,1.3178,0.0759,2,False
2022-02-28,1.3387,0.0747,2,False
2022-03-01,1.3751,0.0727,2,False
2022-03-02,1.3543,0.0738,2,False
2022-03-03,1.3869,0.0721,2,False
2022-03-04,1.4294,0.07,2,False
2022-03-07,1.2553,0.0797,2,False
2022-03-09,1.1898,0.084,2,False
2022-03-21,0.5026,0.199,1,False
2022-03-22,0.5149,0.1942,1,False
2022-03-23,0.5227,0.1913,1,False
2022-03-24,0.5255,0.1903,1,False
2022-03-25,0.629,0.159,2,False
2022-03-28,0.6328,0.158,2,False
2022-03-29,0.6462,0.1548,2,False
2022-03-30,0.6648,0.1504,2,False
2022-03-31,0.6763,0.1479,2,False
2022-04-01,0.6933,0.1442,2,False
2022-04-06,0.7035,0.1421,2,False
2022-04-07,0.6357,0.1573,1,False
2022-04-08,0.6548,0.1527,1,False
2022-04-11,1.2883,0.0776,2,False
2022-04-12,1.3182,0.0759,2,False
2022-04-13,1.3538,0.0739,2,False
2022-04-14,1.3954,0.0717,2,False
2022-04-15,1.4389,0.0695,2,False
2022-04-18,1.4788,0.0676,2,False
2022-04-19,1.4739,0.0678,2,False
2022-04-25,1.4386,0.0695,2,True
2022-04-27,1.4851,0.0673,2,True
2022-04-28,1.5307,0.0653,2,True
2022-04-29,1.455,0.0687,2,True
2022-05-06,6.4332,0.0155,1,True
2022-05-09,0.6329,0.158,2,True
2022-05-10,6.0237,0.0166,1,True
2022-05-11,6.0691,0.0165,1,True
2022-05-12,6.2301,0.0161,1,True
2022-05-13,6.3348,0.0158,1,True
2022-05-17,1.5389,0.065,2,True
2022-05-18,6.373,0.0157,1,True
2022-05-19,6.334,0.0158,1,True
2022-05-20,1.5989,0.0625,2,True
2022-05-23,1.6479,0.0607,2,True
2022-05-24,1.6954,0.059,2,True
2022-05-25,1.7453,0.0573,2,True
2022-05-26,6.5981,0.0152,1,True
2022-05-27,1.8259,0.0548,2,True
2022-05-30,1.773,0.0564,2,True
2022-05-31,1.8183,0.055,2,True
2022-06-01,1.8253,0.0548,2,True
2022-06-02,1.8304,0.0546,2,True
2022-06-06,1.8846,0.0531,2,True
2022-06-07,1.9256,0.0519,2,True
2022-06-09,0.5873,0.1703,3,True
2022-06-10,0.5877,0.1702,3,True
2022-06-13,0.5974,0.1674,3,True
2022-06-14,0.6153,0.1625,3,True
2022-06-15,0.6301,0.1587,3,True
2022-06-16,0.6484,0.1542,3,True
2022-06-17,0.6331,0.1579,3,True
2022-06-20,0.6493,0.154,3,True
2022-06-21,0.6655,0.1503,3,True
2022-06-22,0.67,0.1492,3,True
2022-06-23,0.6473,0.1545,3,True
2022-06-24,0.6549,0.1527,3,True
2022-06-27,0.6754,0.1481,3,True
2022-06-28,0.6956,0.1438,3,True
2022-06-29,0.6582,0.1519,3,True
2022-06-30,0.6683,0.1496,3,True
2022-07-01,0.6769,0.1477,3,True
2022-07-04,0.6916,0.1446,3,True
2022-07-05,0.4679,0.2137,2,True
2022-07-06,0.7095,0.1409,3,True
2022-07-07,0.7261,0.1377,3,True
2022-07-08,0.4861,0.2057,2,True
2022-07-11,0.4721,0.2118,2,False
2022-07-12,0.4608,0.217,2,False
2022-07-13,0.47,0.2128,2,False
2022-07-14,0.4735,0.2112,2,False
2022-07-15,0.6952,0.1439,3,False
2022-07-18,0.7395,0.1352,4,False
2022-07-19,0.5448,0.1835,3,False
2022-07-20,0.5434,0.184,3,False
2022-07-21,0.5585,0.179,3,False
2022-07-22,0.7728,0.1294,4,False
2022-07-25,0.7825,0.1278,3,False
2022-07-26,0.8028,0.1246,3,False
2022-07-27,0.8271,0.1209,3,False
2022-07-28,0.8464,0.1181,4,False
2022-08-02,0.8442,0.1184,3,False
2022-08-03,0.8435,0.1185,3,False
2022-08-04,0.8207,0.1218,3,False
2022-08-05,0.8321,0.1202,4,False
2022-08-08,0.8553,0.1169,3,False
2022-08-10,0.8567,0.1167,3,False
2022-08-11,0.7414,0.1349,3,False
2022-08-12,0.8023,0.1246,2,False
2022-08-15,0.7359,0.1359,3,False
2022-08-16,0.753,0.1328,3,False
2022-08-17,0.7747,0.1291,3,False
2022-08-18,0.8243,0.1213,2,False
2022-08-19,0.8501,0.1176,2,False
2022-08-22,0.8292,0.1206,2,False
2022-08-23,0.8192,0.1221,3,False
2022-08-24,0.8321,0.1202,2,False
2022-08-26,0.8688,0.1151,2,False
2022-08-29,0.7308,0.1368,2,False
2022-09-14,2.1389,0.0468,2,False
2022-09-15,2.1721,0.046,2,False
2022-09-16,2.1942,0.0456,2,False
2022-09-19,2.228,0.0449,2,False
2022-09-20,0.864,0.1157,3,False
2022-09-22,2.3787,0.042,2,False
2022-09-23,2.4205,0.0413,2,True
2022-09-26,6.6987,0.0149,1,True
2022-09-27,6.9038,0.0145,1,True
2022-09-28,7.1098,0.0141,1,True
2022-09-29,1.1844,0.0844,1,True
2022-10-10,2.2658,0.0441,2,True
2022-10-11,2.3318,0.0429,2,True
2022-10-12,2.4008,0.0417,2,True
2022-10-13,2.4718,0.0405,2,True
2022-10-14,2.549,0.0392,2,True
2022-10-17,5.5688,0.018,1,True
2022-10-18,1.3414,0.0745,1,True
2022-10-19,1.3691,0.073,1,True
2022-10-20,1.3642,0.0733,1,True
2022-10-21,1.405,0.0712,1,True
2022-10-24,1.1812,0.0847,1,True
2022-10-25,1.2166,0.0822,1,True
2022-10-26,1.2515,0.0799,1,True
2022-10-27,2.419,0.0413,2,True
2022-10-28,2.4881,0.0402,2,True
2022-10-31,2.5326,0.0395,2,True
2022-11-01,2.6105,0.0383,2,True
2022-11-02,1.4163,0.0706,1,True
2022-11-03,2.7486,0.0364,2,True
2022-11-04,1.4781,0.0677,1,False
2022-11-07,1.4097,0.0709,1,False
2022-11-08,1.4507,0.0689,1,False
2022-11-09,0.8305,0.1204,1,False
2022-11-10,0.8335,0.12,1,False
2022-11-11,0.8485,0.1179,1,False
2022-11-14,0.8133,0.123,1,False
2022-11-15,0.8332,0.12,1,False
2022-11-16,0.5267,0.1899,2,False
2022-11-17,0.5694,0.1756,3,False
2022-11-18,0.5861,0.1706,3,False
2022-11-21,0.7095,0.1409,2,False
2022-11-22,0.6998,0.1429,2,False
2022-11-23,0.6214,0.1609,3,False
2022-11-24,0.6377,0.1568,3,False
2022-11-28,0.6366,0.1571,2,False
2022-11-29,0.672,0.1488,4,False
2022-11-30,0.7349,0.1361,3,False
2022-12-01,0.6534,0.153,4,False
2022-12-02,0.673,0.1486,4,False
2022-12-05,0.6932,0.1443,4,False
2022-12-06,0.7098,0.1409,4,False
2022-12-07,0.7314,0.1367,4,False
2022-12-08,0.7893,0.1267,3,False
2022-12-09,0.8082,0.1237,3,False
2022-12-12,0.8106,0.1234,3,False
2022-12-13,0.8285,0.1207,3,False
2022-12-14,0.8301,0.1205,3,False
2022-12-15,0.8371,0.1195,4,False
2022-12-29,1.1916,0.0839,2,False
2022-12-30,1.1962,0.0836,2,False
2023-01-03,1.2324,0.0811,2,False
2023-01-04,1.2658,0.079,2,False
2023-01-09,1.271,0.0787,4,False
2023-01-10,1.2998,0.0769,4,False
2023-01-11,1.3175,0.0759,4,False
2023-01-12,1.3588,0.0736,4,False
2023-01-13,1.3184,0.0758,4,False
2023-01-30,1.4739,0.0678,4,False
2023-01-31,1.3475,0.0742,4,False
2023-02-02,1.3874,0.0721,4,False
2023-02-03,1.1834,0.0845,5,False
2023-02-09,1.1792,0.0848,5,False
2023-02-15,1.1888,0.0841,5,False
2023-02-16,1.225,0.0816,5,False
2023-03-08,1.2057,0.0829,3,False
2023-03-09,1.2415,0.0805,3,False
2023-03-10,1.2335,0.0811,3,False
2023-03-13,1.2431,0.0804,3,False
2023-03-14,1.2805,0.0781,3,False
2023-03-15,1.2577,0.0795,3,False
2023-03-16,1.2751,0.0784,3,False
2023-03-17,1.1967,0.0836,3,False
2023-03-20,1.2062,0.0829,3,False
2023-03-21,1.2403,0.0806,3,False
2023-03-22,1.2749,0.0784,3,False
2023-03-23,1.297,0.0771,3,False
2023-03-24,1.324,0.0755,3,False
2023-03-27,1.3645,0.0733,3,False
2023-03-28,1.355,0.0738,3,False
2023-03-29,1.3976,0.0716,3,False
2023-03-30,1.4192,0.0705,3,False
2023-03-31,1.4429,0.0693,3,False
2023-04-03,1.4799,0.0676,3,False
2023-04-04,1.5814,0.0632,4,False
2023-04-06,1.5308,0.0653,3,False
2023-04-07,1.6335,0.0612,4,False
2023-04-10,1.5267,0.0655,3,False
2023-04-11,1.556,0.0643,3,False
2023-04-12,1.5983,0.0626,3,False
2023-04-13,1.6177,0.0618,3,False
2023-04-14,1.6753,0.0597,4,False
2023-04-17,1.7221,0.0581,4,False
2023-04-18,1.7645,0.0567,4,False
2023-04-19,1.7581,0.0569,4,False
2023-04-20,1.8075,0.0553,4,False
2023-04-21,1.7754,0.0563,3,False
2023-04-24,1.8123,0.0552,3,False
2023-04-25,1.8389,0.0544,3,False
2023-04-26,1.8935,0.0528,3,False
2023-04-27,1.9473,0.0514,3,False
2023-04-28,1.9459,0.0514,3,False
2023-05-04,1.8733,0.0534,3,False
2023-05-05,1.9319,0.0518,3,False
2023-05-08,1.764,0.0567,4,False
2023-05-09,1.7936,0.0558,4,False
2023-05-10,1.8437,0.0542,4,False
2023-05-11,2.107,0.0475,3,False
2023-05-12,2.1335,0.0469,3,False
2023-05-15,1.8124,0.0552,4,False
2023-05-16,1.8521,0.054,4,False
2023-05-17,1.7353,0.0576,4,False
2023-05-18,1.9166,0.0522,4,False
2023-05-19,2.1429,0.0467,3,False
2023-05-22,2.1817,0.0458,3,False
2023-05-23,2.2463,0.0445,3,False
2023-05-24,2.1131,0.0473,3,False
2023-05-25,2.1369,0.0468,3,False
2023-05-26,2.1636,0.0462,3,False
2023-05-29,1.6405,0.061,3,False
2023-05-30,1.6815,0.0595,3,False
2023-05-31,1.7186,0.0582,3,False
2023-06-01,1.7535,0.057,3,False
2023-06-02,1.7739,0.0564,3,False
2023-06-06,1.8139,0.0551,3,False
2023-06-07,1.8708,0.0535,3,False
2023-06-08,1.5108,0.0662,3,False
2023-06-09,1.4313,0.0699,3,False
2023-06-12,1.4608,0.0685,3,False
2023-06-13,1.3872,0.0721,3,False
2023-06-14,1.4051,0.0712,3,False
2023-06-15,1.4168,0.0706,3,False
2023-06-16,1.4467,0.0691,3,False
2023-06-19,1.4778,0.0677,3,False
2023-06-20,1.5194,0.0658,3,False
2023-06-21,1.5634,0.064,3,False
2023-06-26,1.5602,0.0641,3,False
2023-06-27,1.4984,0.0667,3,False
2023-06-28,1.5323,0.0653,3,False
2023-06-29,1.5673,0.0638,3,False
2023-06-30,1.1996,0.0834,2,False
2023-07-03,1.1835,0.0845,2,False
2023-07-04,1.1899,0.084,2,False
2023-07-05,1.2216,0.0819,2,False
2023-07-06,1.2581,0.0795,2,False
2023-07-07,1.2745,0.0785,2,False
2023-07-10,1.7306,0.0578,3,False
2023-07-11,1.286,0.0778,2,False
2023-07-12,1.8304,0.0546,3,False
2023-07-13,1.5999,0.0625,4,False
2023-07-14,1.6486,0.0607,4,False
2023-07-17,1.7915,0.0558,3,False
2023-07-18,1.8087,0.0553,3,False
2023-07-19,1.6572,0.0603,4,False
2023-07-20,1.5584,0.0642,4,False
2023-07-21,1.5138,0.0661,4,False
2023-07-24,1.5549,0.0643,4,False
2023-07-25,1.5655,0.0639,4,False
2023-07-26,1.6144,0.0619,4,False
2023-07-27,1.6554,0.0604,4,False
2023-07-28,1.4246,0.0702,5,False
2023-07-31,1.4304,0.0699,5,False
2023-08-01,1.4681,0.0681,5,False
2023-08-02,1.4388,0.0695,5,False
2023-08-03,1.4816,0.0675,5,False
2023-08-04,1.4981,0.0667,5,False
2023-08-07,1.4726,0.0679,5,False
2023-08-08,1.5134,0.0661,5,False
2023-08-09,1.5553,0.0643,5,False
2023-08-10,1.5948,0.0627,5,False
2023-08-11,1.7516,0.0571,4,False
2023-08-14,1.6188,0.0618,3,False
2023-08-15,1.5002,0.0667,3,False
2023-08-16,1.5128,0.0661,3,False
2023-08-17,1.7308,0.0578,4,False
2023-08-18,2.2015,0.0454,3,False
2023-08-21,1.492,0.067,3,False
2023-08-22,1.4785,0.0676,3,False
2023-08-23,1.5197,0.0658,3,False
2023-08-24,1.3641,0.0733,3,False
2023-08-25,3.2141,0.0311,2,False
2023-08-28,3.303,0.0303,2,False
2023-09-04,1.3072,0.0765,4,False
2023-09-05,1.3389,0.0747,4,False
2023-09-06,1.2786,0.0782,3,False
2023-09-11,1.9636,0.0509,1,False
2023-09-12,2.0196,0.0495,1,False
2023-09-13,3.6978,0.027,2,False
2023-09-18,2.6644,0.0375,2,False
2023-09-19,2.5785,0.0388,2,False
2023-09-20,1.3538,0.0739,1,False
2023-09-21,2.5737,0.0389,2,False
2023-09-22,2.5443,0.0393,2,False
2023-09-25,1.3694,0.073,1,False
2023-09-26,1.4068,0.0711,1,False
2023-10-09,4.433,0.0226,1,False
2023-10-12,0.5968,0.1675,1,False
2023-10-13,0.6094,0.1641,1,False
2023-10-17,0.8559,0.1168,1,False
2023-10-19,0.8587,0.1165,1,False
2023-10-23,0.8447,0.1184,1,False
2023-11-06,2.093,0.0478,2,False
2023-11-07,2.1244,0.0471,2,False
2023-11-08,2.1567,0.0464,2,False
2023-11-09,2.1391,0.0467,2,False
2023-11-10,2.1068,0.0475,2,False
2023-11-14,1.7753,0.0563,3,False
2023-11-15,1.68,0.0595,3,False
2023-11-17,1.7333,0.0577,3,False
2023-11-24,1.1962,0.0836,2,False
2023-11-27,1.217,0.0822,2,False
2023-11-28,1.2548,0.0797,2,False
2023-11-29,1.7567,0.0569,3,False
2023-11-30,1.8087,0.0553,3,False
2023-12-01,1.8502,0.054,3,False
2023-12-04,1.8435,0.0542,3,False
2023-12-05,1.5914,0.0628,3,False
2023-12-06,1.5869,0.063,3,False
2023-12-07,1.5975,0.0626,3,False
2023-12-08,1.5629,0.064,3,False
2023-12-11,1.6111,0.0621,3,False
2023-12-12,1.6474,0.0607,3,False
2023-12-13,1.288,0.0776,2,False
2023-12-14,1.5501,0.0645,3,False
2023-12-15,1.5404,0.0649,3,False
2023-12-18,1.5871,0.063,3,False
2023-12-19,1.6268,0.0615,3,False
2023-12-20,1.669,0.0599,3,False
2023-12-21,1.6225,0.0616,3,False
2023-12-22,1.6483,0.0607,3,False
2023-12-25,1.7001,0.0588,3,False
2023-12-26,1.7334,0.0577,3,False
2023-12-27,1.7827,0.0561,3,False
2023-12-28,1.8265,0.0547,3,False
2023-12-29,1.8498,0.0541,3,False
2024-01-02,1.9045,0.0525,3,True
2024-01-03,1.7673,0.0566,3,True
2024-01-04,1.7885,0.0559,3,True
2024-01-05,1.8323,0.0546,3,True
2024-01-08,1.8884,0.053,3,True
2024-01-09,1.675,0.0597,3,True
2024-01-10,1.7118,0.0584,3,True
2024-01-11,1.7248,0.058,3,True
2024-01-12,1.7754,0.0563,3,True
2024-01-15,1.7873,0.0559,3,True
2024-01-16,1.7701,0.0565,3,True
2024-01-17,1.7589,0.0569,3,True
2024-01-18,1.8114,0.0552,3,True
2024-01-19,1.5851,0.0631,3,True
2024-01-22,1.4682,0.0681,3,True
2024-01-23,1.4853,0.0673,3,True
2024-01-24,1.532,0.0653,3,True
2024-01-25,1.5339,0.0652,3,True
2024-01-26,1.5717,0.0636,3,True
2024-01-30,1.5454,0.0647,3,True
2024-01-31,1.4305,0.0699,3,True
2024-02-01,1.4511,0.0689,3,True
2024-02-02,1.3581,0.0736,3,True
2024-02-05,1.3944,0.0717,3,True
2024-02-06,1.4315,0.0699,3,True
2024-02-07,1.4477,0.0691,3,False
2024-02-08,1.3398,0.0746,3,False
2024-02-19,1.346,0.0743,3,False
2024-02-20,1.602,0.0624,4,False
2024-02-21,1.6511,0.0606,4,False
2024-02-22,1.6179,0.0618,4,False
2024-02-23,1.6556,0.0604,4,False
2024-02-26,1.6181,0.0618,4,False
2024-02-27,1.6634,0.0601,4,False
2024-02-28,1.2599,0.0794,3,False
2024-02-29,1.2941,0.0773,3,False
2024-03-01,1.6579,0.0603,4,False
2024-03-04,1.6314,0.0613,4,False
2024-03-05,1.6711,0.0598,4,False
2024-03-06,1.7147,0.0583,4,False
2024-03-07,1.7609,0.0568,4,False
2024-03-13,1.1773,0.0849,5,False
2024-03-14,1.1905,0.084,5,False
2024-03-15,1.2258,0.0816,5,False
2024-03-18,1.2495,0.08,5,False
2024-03-19,1.238,0.0808,5,False
2024-03-20,1.2769,0.0783,5,False
2024-03-21,1.2807,0.0781,5,False
2024-03-22,1.2323,0.0812,5,False
2024-03-25,1.2109,0.0826,5,False
2024-03-26,1.2411,0.0806,5,False
2024-03-27,1.2006,0.0833,5,False
2024-03-28,1.2238,0.0817,5,False
2024-03-29,1.2278,0.0814,5,False
2024-04-08,1.2088,0.0827,5,False
2024-04-09,1.2427,0.0805,5,False
2024-04-10,1.2377,0.0808,5,False
2024-04-11,1.2375,0.0808,5,False
2024-04-12,1.2447,0.0803,5,False
2024-04-15,1.2772,0.0783,5,False
2024-04-18,1.1766,0.085,5,False
2024-04-19,1.8388,0.0544,3,False
2024-04-22,1.6163,0.0619,3,False
2024-04-24,1.3798,0.0725,3,False
2024-05-10,1.3668,0.0732,4,False
2024-05-13,1.4046,0.0712,4,False
2024-05-14,1.5749,0.0635,3,False
2024-05-15,1.4862,0.0673,4,False
2024-05-16,1.4436,0.0693,4,False
2024-05-17,1.4878,0.0672,4,False
2024-05-20,1.4515,0.0689,4,False
2024-05-21,1.4504,0.0689,4,False
2024-05-22,1.4952,0.0669,4,False
2024-05-23,1.4142,0.0707,4,False
2024-05-24,1.2697,0.0788,4,False
2024-05-27,1.2656,0.079,4,False
2024-05-31,1.227,0.0815,3,False
2024-06-03,1.3859,0.0722,4,False
2024-06-04,1.1909,0.084,5,False
2024-06-06,1.2287,0.0814,5,False
2024-06-07,1.2206,0.0819,5,False
2024-06-11,1.2016,0.0832,4,False
2024-06-12,1.2388,0.0807,4,False
2024-06-13,1.3422,0.0745,2,False
2024-06-14,1.2832,0.0779,4,False
2024-06-17,1.3036,0.0767,3,False
2024-06-18,1.3047,0.0766,3,False
2024-06-19,1.3306,0.0752,4,False
2024-06-20,1.3247,0.0755,3,False
2024-06-21,1.4135,0.0707,5,False
2024-06-24,1.2315,0.0812,3,False
2024-06-25,1.2536,0.0798,3,False
2024-06-26,1.2457,0.0803,2,False
2024-06-27,1.2824,0.078,2,False
2024-06-28,1.251,0.0799,3,False
2024-07-01,1.2843,0.0779,3,False
2024-07-02,1.3247,0.0755,3,False
2024-07-03,1.27,0.0787,3,False
2024-07-04,1.3041,0.0767,3,False
2024-07-05,1.3262,0.0754,3,False
2024-07-08,1.3544,0.0738,3,False
2024-07-09,1.3965,0.0716,3,False
2024-07-10,1.4096,0.0709,3,False
2024-07-11,1.3041,0.0767,2,False
2024-07-12,1.1898,0.084,3,False
2024-07-15,0.8144,0.1228,2,False
2024-07-17,1.1972,0.0835,3,False
2024-08-02,0.8159,0.1226,3,False
2024-08-12,1.2097,0.0827,2,False
