date,exposure,repo_amount,final_multiplier,circuit_breaker_triggered,drawdown_level,drawdown,n_positions,position_names,defense_active,scaling_factor,predicted_vol,defense_count
2016-01-14,1395224.639754537,0.0,1.0,False,normal,-0.021642012121660177,2,黄金;国债ETF,黄金;国债ETF,1.5900868374834485,0.06288964705743055,2
2016-01-15,1391962.6659304975,0.0,1.0,False,normal,-0.023929370053900126,2,黄金;国债ETF,黄金;国债ETF,1.6086615406854416,0.06216348030387459,2
2016-01-18,1393930.3838996803,0.0,1.0,False,normal,-0.022549568881968053,2,黄金;国债ETF,黄金;国债ETF,1.6574439130929117,0.06033386663045067,2
2016-01-19,1391499.4248022437,0.0,1.0,False,normal,-0.024254203521735504,2,黄金;国债ETF,黄金;国债ETF,1.6884014366456246,0.059227620771676,2
2016-01-20,1396684.2247284178,0.0,1.0,False,normal,-0.02061852344643531,2,黄金;国债ETF,黄金;国债ETF,1.7055314937466406,0.05863274900912217,2
2016-01-21,1404595.8379872595,0.0,1.0,False,normal,-0.015070750128617673,2,黄金;国债ETF,黄金;国债ETF,1.6734556222847012,0.059756589101224,2
2016-01-22,1400208.7688354068,0.0,1.0,False,normal,-0.01814704625025505,2,黄金;国债ETF,黄金;国债ETF,1.6654254421625263,0.060044717384737274,2
2016-01-25,1400486.1649394545,0.0,1.0,False,normal,-0.017952530839282076,2,黄金;国债ETF,黄金;国债ETF,1.716450831906182,0.0582597521240654,2
2016-01-26,1412849.6828671624,0.0,1.0,False,normal,-0.009282997505224771,2,黄金;国债ETF,黄金;国债ETF,1.5620212715622965,0.06401961472648986,2
2016-01-27,1410384.2536283801,0.0,1.0,False,normal,-0.011011803262078235,2,黄金;国债ETF,黄金;国债ETF,1.585189984656907,0.06308392115008452,2
2016-01-28,1405758.611832771,0.0,1.0,False,normal,-0.014255391047765775,2,黄金;国债ETF,黄金;国债ETF,1.5791746443484567,0.06332421835537923,2
2016-01-29,1406674.2208272484,0.0,1.0,False,normal,-0.013613348649720221,2,黄金;国债ETF,黄金;国债ETF,1.6287243588793525,0.06139774324294212,2
2016-02-01,1412614.327006191,0.0,1.0,False,normal,-0.00944803350015663,2,黄金;国债ETF,黄金;国债ETF,1.6420021363341233,0.0609012605935194,2
2016-02-02,1414296.2051299457,0.0,1.0,False,normal,-0.008268668650849874,2,黄金;国债ETF,黄金;国债ETF,1.6934695601566585,0.05905036757244651,2
2016-02-03,1418035.580165579,0.0,1.0,False,normal,-0.0056465479316885805,2,黄金;国债ETF,黄金;国债ETF,1.7367035894594776,0.0575803496963598,2
2016-02-04,1424305.386896886,0.0,1.0,False,normal,-0.001250040499661924,2,黄金;国债ETF,黄金;国债ETF,1.748545751305559,0.05719038230788905,2
2016-02-05,1433331.0072355005,0.0,1.0,False,normal,0.0,2,黄金;国债ETF,黄金;国债ETF,1.7077221926781405,0.05855753378901442,2
2016-02-15,1462737.8954864019,0.0,1.0,False,normal,0.0,2,黄金;国债ETF,黄金;国债ETF,1.0,0.09004075752086588,2
2016-02-16,1452661.105709096,0.0,1.0,False,normal,-0.006888992080125941,2,黄金;国债ETF,黄金;国债ETF,1.0,0.0945795630352583,2
2016-02-17,1458752.9265495422,0.0,1.0,False,normal,-0.0027243219370716547,2,黄金;国债ETF,黄金;国债ETF,1.0,0.09201987744460852,2
2016-02-18,1459460.9083582729,0.0,1.0,False,normal,-0.002240310542470293,2,黄金;国债ETF,黄金;国债ETF,1.0,0.08946719801966585,2
2016-02-19,1470746.6540350867,0.0,1.0,False,normal,0.0,2,黄金;国债ETF,黄金;国债ETF,1.0,0.0892090526043248,2
2016-02-22,1465291.783293351,0.0,1.0,False,normal,-0.0037089125627244464,2,黄金;国债ETF,黄金;国债ETF,1.0,0.08960133153368499,2
2016-02-23,1466277.7227030569,0.0,1.0,False,normal,-0.0030385459791929977,2,黄金;国债ETF,黄金;国债ETF,1.148882493017442,0.08704110351386636,2
2016-02-24,1473136.4442897649,0.0,1.0,False,normal,0.0,2,黄金;国债ETF,黄金;国债ETF,1.1768506578593358,0.08497254883801289,2
2016-02-25,1483131.302447068,0.0,1.0,False,normal,0.0,2,黄金;国债ETF,黄金;国债ETF,1.1883490242104604,0.08415036152063157,2
2016-02-26,1483122.0518261164,0.0,1.0,False,normal,-6.237223188790031e-06,2,黄金;国债ETF,黄金;国债ETF,1.2178228806252602,0.08211374707351331,2
2016-02-29,1476098.3285289996,0.0,1.0,False,normal,-0.00474197659132709,2,黄金;国债ETF,黄金;国债ETF,1.1911394507154942,0.0839532264168834,2
2016-03-01,1488274.5353794028,0.0,1.0,False,normal,0.0,2,黄金;国债ETF,黄金;国债ETF,1.179280139857425,0.08479749350488511,2
2016-03-02,1479759.272942315,0.0,1.0,False,normal,-0.005721566978848387,2,黄金;国债ETF,黄金;国债ETF,1.141577884752339,0.08759805295430599,2
2016-03-03,1485550.067288666,0.0,1.0,False,normal,-0.0018306219894048176,2,黄金;国债ETF,黄金;国债ETF,1.1723022891465005,0.0853022304279602,2
2016-03-04,1494776.6920975011,0.0,1.0,False,normal,0.0,2,黄金;国债ETF,黄金;国债ETF,1.1869661726060747,0.08424839924497796,2
2016-03-07,1493969.2018449772,0.0,1.0,False,normal,-0.0005402079499853781,2,黄金;国债ETF,黄金;国债ETF,1.2148301749537287,0.08231603236543648,2
2016-03-08,1497783.894913932,0.0,1.0,False,normal,0.0,2,黄金;国债ETF,黄金;国债ETF,1.2525866892679776,0.07983479375662283,2
2016-03-09,1490442.5344184474,0.0,1.0,False,normal,-0.004901481796148253,2,黄金;国债ETF,黄金;国债ETF,1.2234690425800094,0.08173480204216974,2
2016-03-10,1486853.1814094228,0.0,1.0,False,normal,-0.007297924314466887,2,黄金;国债ETF,黄金;国债ETF,1.2392836783998353,0.08069177521091872,2
2016-03-11,1498226.4830429996,0.0,1.0,False,normal,0.0,2,黄金;国债ETF,黄金;国债ETF,1.2241959338079687,0.08168627034149774,2
2016-03-14,1488807.4484672144,0.0,1.0,False,normal,-0.006286789535754687,2,黄金;国债ETF,黄金;国债ETF,1.1788067134099462,0.0848315494494674,2
2016-03-15,1473813.4016367253,0.0,1.0,False,normal,-0.016294653500377138,2,黄金;国债ETF,黄金;国债ETF,1.0,0.09286221787309994,2
2016-03-16,1480489.3322804654,0.0,1.0,False,normal,-0.011838764674956806,3,纳指;黄金;国债ETF,纳指;黄金;国债ETF,1.4061299548130775,0.0711171820625167,3
2016-03-17,1490039.8837456903,0.0,1.0,False,normal,-0.0054641934246695174,3,纳指;黄金;国债ETF,纳指;黄金;国债ETF,1.3851601913561604,0.07219381601061868,3
2016-03-18,1198098.5361550932,291609.0241698874,0.8042508261780771,False,normal,-0.0056860046290975194,4,创业板;纳指;黄金;国债ETF,创业板;纳指;黄金;国债ETF,0.6085016523561542,0.16433809113384348,4
2016-03-21,1489734.157362639,0.0,1.0,False,normal,-0.005668252281265363,3,纳指;黄金;国债ETF,纳指;黄金;国债ETF,1.3582090231994968,0.07362636994152245,3
2016-03-22,1176424.4102179524,318207.0844195541,0.7870999737652866,False,normal,-0.0023994959681872814,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.5741999475305734,0.17415536248316268,5
2016-03-23,1193364.3824198628,306901.0900389368,0.7954354774718946,False,normal,0.0,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.5908709549437893,0.16924169171509404,5
2016-03-24,1175099.7441666252,311140.4498263779,0.7906526474765474,False,normal,-0.009348531125501628,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.5813052949530949,0.1720266456682954,5
2016-03-25,1191087.8552231921,298765.4784763097,0.7994665167916658,False,normal,-0.006940197551992735,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.5989330335833316,0.16696357421081645,5
2016-03-28,1197731.341150291,287236.1834684748,0.8065707305335067,False,normal,-0.010196827242155912,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.6131414610670134,0.16309449996412897,5
2016-03-29,1201929.8565064769,276711.7676549007,0.8128608290654338,False,normal,-0.01441334796699848,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.6257216581308674,0.15981546858824786,5
2016-03-30,1193245.172758182,308383.7553696921,0.7946338475550259,False,normal,0.0,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.5892676951100516,0.16970215884874532,5
2016-03-31,1201243.14536561,296491.6070907223,0.8020399763012331,False,normal,-0.0025933009138261716,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.6040799526024662,0.16554100093735136,5
2016-04-01,1214324.675427189,282617.15975126857,0.8112036465881947,False,normal,-0.003121339008339449,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.6224072931763892,0.1606664978002759,5
2016-04-05,1230054.7098147918,277409.6429961014,0.8159759847860883,False,normal,0.0,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.6319519695721768,0.1582398739380442,5
2016-04-06,1246057.2467744756,262713.4597147498,0.825875821564656,False,normal,0.0,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.651751643129312,0.15343267800578345,5
2016-04-07,1252926.657299967,251144.8394882111,0.8330233369726702,False,normal,-0.003114595001636743,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.6660466739453403,0.15013962821501392,5
2016-04-08,1258559.5186464798,240002.595031566,0.839844746613467,False,normal,-0.006766165837706423,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.679689493226934,0.1471260053252171,5
2016-04-11,1274404.9894649847,234047.39298083424,0.8448427038834679,False,normal,-0.00021098238588361648,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.6896854077669359,0.14499364329568767,5
2016-04-12,1287854.2207097155,218845.2146252864,0.8547519103724706,False,normal,-0.0013728203664844067,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.7095038207449411,0.14094356799235463,5
2016-04-13,1307354.0807923754,203427.27119476558,0.865349627907972,False,normal,0.0,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.730699255815944,0.13685520986104444,5
2016-04-14,1327583.9932876194,188788.27086582803,0.8755000501336498,False,normal,0.0,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.7510001002672996,0.13315577449910795,5
2016-04-15,1225309.6547981068,290020.397765646,0.8086090899636241,False,normal,-0.0006873058907316286,4,沪深300;创业板;纳指;国债ETF,沪深300;创业板;纳指;国债ETF,0.6172181799272483,0.162017262699208,4
2016-04-18,1337910.8831987688,167645.0223927144,0.8886490885060476,False,normal,-0.007133049593203118,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.7772981770120951,0.1286507584314635,5
2016-04-19,1358654.6815052847,151022.16456041578,0.8999639128373811,False,normal,-0.004415418460245204,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.7999278256747621,0.12501127825581906,5
2016-04-20,1487057.3521322662,0.0,1.0,False,normal,-0.019332266036629926,4,沪深300;纳指;黄金;国债ETF,沪深300;纳指;黄金;国债ETF,1.313940771097944,0.07610693130135451,4
2016-04-21,1297008.8725624364,192483.22485061502,0.8707725773202022,False,normal,-0.017726627804949057,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.7415451546404044,0.13485355460045148,5
2016-04-22,1194248.7897712681,296850.6235904272,0.8009182882574039,False,normal,-0.016666653294309167,4,沪深300;创业板;纳指;国债ETF,沪深300;创业板;纳指;国债ETF,0.6018365765148077,0.1661580633385442,4
2016-04-25,1085369.0010650638,398498.4306537814,0.7314460698202813,False,normal,-0.02143591860851461,3,沪深300;创业板;纳指,沪深300;创业板;纳指,0.4628921396405625,0.21603304838498744,3
2016-04-26,1098519.6149003403,392751.67364754085,0.7366329810922727,False,normal,-0.016553306993899373,3,沪深300;创业板;纳指,沪深300;创业板;纳指,0.4732659621845453,0.2112976803537923,3
2016-04-27,1231129.7780639292,253496.62083203974,0.8292522475549737,False,normal,-0.020935403533776365,4,沪深300;创业板;纳指;黄金,沪深300;创业板;纳指;黄金,0.6585044951099474,0.15185925189972088,4
2016-04-28,1236701.3404695108,249619.17470774008,0.8320556218131916,False,normal,-0.01981818692323139,4,沪深300;创业板;纳指;国债ETF,沪深300;创业板;纳指;国债ETF,0.6641112436263831,0.1505771826026457,4
2016-04-29,1306744.4674770024,174215.7361359317,0.8823629860472166,False,normal,-0.023353144460396096,4,沪深300;创业板;黄金;国债ETF,沪深300;创业板;黄金;国债ETF,0.7647259720944332,0.13076579539481284,4
2016-05-03,1274004.5011893653,231330.59680374246,0.8463261787278133,False,normal,-0.0072786652863909345,4,沪深300;创业板;黄金;国债ETF,沪深300;创业板;黄金;国债ETF,0.6926523574556266,0.14437256861051875,4
2016-05-04,1356904.8917149212,142740.79528492782,0.904816986757391,False,normal,-0.011030653586199991,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.8096339735147821,0.12351260356069314,5
2016-05-05,1376779.5429068813,123753.49003548315,0.9175269805338323,False,normal,-0.010445476737815205,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.8350539610676646,0.11975274013687001,5
2016-05-06,1324302.6664479082,158287.75336400652,0.8932356831335202,False,normal,-0.022278067952128066,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.7864713662670405,0.12715021078853334,5
2016-05-09,1195445.3283678186,274287.5696518314,0.8133759065872361,False,normal,-0.030757200745712025,4,沪深300;创业板;纳指;黄金,沪深300;创业板;纳指;黄金,0.6267518131744721,0.15955278931464772,4
2016-05-10,1256233.4156511868,211009.15111113898,0.8561865938930877,False,normal,-0.03239949618740193,3,创业板;黄金;国债ETF,创业板;黄金;国债ETF,0.7123731877861753,0.1403758615772269,3
2016-05-11,1336086.8777398742,129014.07692566258,0.9119418518465747,False,normal,-0.03381182226815141,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,0.8238837036931496,0.12137635390982851,5
2016-05-12,0.0,1463458.0390023643,0.0,True,normal,-0.034895273675177564,0,,沪深300;创业板;纳指;黄金;国债ETF,0.8496733252147692,0.1176922907103425,5
2016-05-13,0.0,1463458.0390023643,0.0,True,normal,-0.034895273675177564,0,,黄金;国债ETF,1.4968418528161933,0.06680732491001481,2
2016-05-16,1463458.0390023643,0.0,1.0,False,normal,-0.034895273675177564,2,黄金;国债ETF,黄金;国债ETF,1.5436454109645021,0.06478171689540922,2
2016-05-17,1460046.9938139892,0.0,1.0,False,normal,-0.037144751108266434,3,纳指;黄金;国债ETF,纳指;黄金;国债ETF,1.8888937445702048,0.05294104037744792,3
2016-05-18,1453596.1089647165,0.0,1.0,False,normal,-0.04139890755900713,2,黄金;国债ETF,黄金;国债ETF,1.606538783649917,0.062245618355262274,2
2016-05-19,1263972.8477479322,177872.96390325506,0.8766352390346395,False,normal,-0.04914786049840239,1,黄金,黄金,0.753270478069279,0.13275443935664621,1
2016-05-20,1279968.551479585,160933.8218858114,0.8883103915569717,False,normal,-0.049770028489794366,1,黄金,黄金,0.7766207831139433,0.12876297180593005,1
2016-05-23,1295806.8937124938,143652.639724151,0.9002037664920064,False,normal,-0.050721536218377807,1,黄金,黄金,0.8004075329840127,0.12493635539284387,1
2016-05-24,1302436.3641077613,131133.36246693204,0.9085266938635373,False,normal,-0.05460567931515201,1,黄金,黄金,0.8170533877270747,0.12239102303728971,1
2016-05-25,1412725.2627329733,0.0,1.0,False,normal,-0.06835195015805545,2,纳指;黄金,纳指;黄金,1.345729202900138,0.07430915505474148,2
2016-05-26,1418214.1038225503,0.0,1.0,False,normal,-0.06473223142583423,2,纳指;黄金,纳指;黄金,1.3597435977808774,0.07354327695545068,2
2016-05-27,1418414.319235269,0.0,1.0,False,normal,-0.06460019563393027,2,纳指;黄金,纳指;黄金,1.4024603964135793,0.07130326122272222,2
2016-05-30,1286694.3183611713,131422.9889357544,0.9073257280906755,False,normal,-0.06479606570183151,1,纳指,纳指,0.814651456181351,0.12275188271159099,1
2016-05-31,1424692.5046232874,0.0,1.0,False,normal,-0.06045992906718234,2,纳指;黄金,纳指;黄金,1.3965831834558717,0.07160332530465396,2
2016-06-01,1425974.0967670125,0.0,1.0,False,normal,-0.05961475920090242,2,纳指;黄金,纳指;黄金,1.4402284396083576,0.06943342962120168,2
2016-06-02,1423814.317771579,0.0,1.0,False,normal,-0.06103906578213585,2,纳指;黄金,纳指;黄金,1.4752823485214954,0.06778363484130236,2
2016-06-03,1421883.5350857205,0.0,1.0,False,normal,-0.06231235647169903,3,沪深300;纳指;黄金,沪深300;纳指;黄金,1.1771678761023647,0.08494965079331145,3
2016-06-06,1424401.5379662232,0.0,1.0,False,normal,-0.06065181246147971,2,纳指;黄金,纳指;黄金,1.4930522559130344,0.06697689220451819,2
2016-06-07,1428227.6862584886,0.0,1.0,False,normal,-0.058128587536628286,2,纳指;黄金,纳指;黄金,1.5294735968950717,0.06538197207392553,2
2016-06-08,1431204.5286390428,0.0,1.0,False,normal,-0.056165453251647096,2,纳指;黄金,纳指;黄金,1.5729621216268528,0.0635743217367332,2
2016-06-13,1157252.1136050601,285872.878359033,0.801907055902372,False,normal,-0.04830428115898466,1,黄金,黄金,0.6038141118047439,0.16561388355285267,1
2016-06-14,1165413.5050275312,274760.32621646905,0.8092172484628919,False,normal,-0.0502504791935026,1,黄金,黄金,0.6184344969257839,0.16169861237866984,1
2016-06-15,1183100.0258257752,262671.752965702,0.8183172774438372,False,normal,-0.04655880817062078,1,黄金,黄金,0.6366345548876744,0.15707598532354825,1
2016-06-16,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,黄金,0.6169082639252192,0.16209865525828304,1
2016-06-17,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,创业板;纳指;黄金;国债ETF,1.0,0.0973136660532207,4
2016-06-20,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,创业板;纳指;黄金;国债ETF,1.0,0.09436999179728739,4
2016-06-21,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,黄金;国债ETF,1.1367731459626833,0.08796829900068971,2
2016-06-22,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,创业板;纳指;黄金;国债ETF,1.0,0.09088127198459348,4
2016-06-23,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,纳指;黄金;国债ETF,1.827695148609118,0.054713719668239166,3
2016-06-24,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,创业板;纳指;黄金;国债ETF,1.0,0.0906269863336805,4
2016-06-27,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,创业板;纳指;黄金;国债ETF,1.0,0.09392587260302311,4
2016-06-28,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,创业板;纳指;黄金;国债ETF,1.0,0.09110188814577798,4
2016-06-29,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,创业板;纳指;黄金;国债ETF,1.0,0.08836965718224998,4
2016-06-30,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,创业板;纳指;黄金;国债ETF,1.1662886540643076,0.08574206707020417,4
2016-07-01,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,纳指;黄金;国债ETF,1.4822767720902064,0.06746378401314808,3
2016-07-04,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;创业板;纳指;黄金;国债ETF,1.0,0.09460549990247547,5
2016-07-05,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;创业板;纳指;黄金;国债ETF,1.0,0.09231110568695693,5
2016-07-06,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;创业板;纳指;黄金;国债ETF,1.0,0.09014818079874076,5
2016-07-07,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;创业板;纳指;黄金;国债ETF,1.1436038965003748,0.08744286400738688,5
2016-07-08,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;创业板;纳指;黄金;国债ETF,1.1618741988505288,0.08606783772196035,5
2016-07-11,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;创业板;纳指;黄金;国债ETF,1.1909708470065565,0.08396511153177663,5
2016-07-12,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;创业板;纳指;黄金;国债ETF,1.1953864479862617,0.08365495540664628,5
2016-07-13,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;创业板;纳指;黄金;国债ETF,1.2328524250918484,0.08111270900290432,5
2016-07-14,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;创业板;纳指;黄金;国债ETF,1.2507419427082578,0.07995254383447628,5
2016-07-15,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;创业板;纳指;黄金;国债ETF,1.2840949063782288,0.07787586377244386,5
2016-07-18,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;创业板;纳指;黄金;国债ETF,1.2868188274856642,0.07771101717200672,5
2016-07-19,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;创业板;纳指;黄金;国债ETF,1.320598005856938,0.07572327048541154,5
2016-07-20,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;创业板;纳指;黄金;国债ETF,1.3377804628622758,0.07475068053097661,5
2016-07-21,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;创业板;纳指;黄金;国债ETF,1.379560774038538,0.07248683920408895,5
2016-07-22,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;创业板;纳指;黄金;国债ETF,1.387712517352093,0.07206103479617733,5
2016-07-25,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;创业板;纳指;黄金;国债ETF,1.42145233525675,0.07035058265385838,5
2016-07-26,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;创业板;纳指;黄金;国债ETF,1.3961921304523528,0.07162338034923672,5
2016-07-27,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;纳指;黄金;国债ETF,1.7938023718518554,0.055747501268360845,4
2016-07-28,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;纳指;黄金;国债ETF,1.7677325506517707,0.05656964339041535,4
2016-07-29,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;纳指;黄金;国债ETF,1.806949046028309,0.055341903646813365,4
2016-08-01,0.0,1466161.0144790062,0.0,True,normal,-0.033112746033028356,0,,沪深300;纳指;黄金;国债ETF,1.8633395385282114,0.053667084249705024,4
2016-08-02,1466161.0144790062,0.0,1.0,False,normal,-0.033112746033028356,4,沪深300;纳指;黄金;国债ETF,沪深300;纳指;黄金;国债ETF,1.8961222513177232,0.05273921548597635,4
2016-08-03,1463559.9001231254,0.0,1.0,False,normal,-0.034828099457362385,4,沪深300;纳指;黄金;国债ETF,沪深300;纳指;黄金;国债ETF,1.910782095009915,0.05233459129701606,4
2016-08-04,1461054.9228144821,0.0,1.0,False,normal,-0.036480053511033866,4,沪深300;纳指;黄金;国债ETF,沪深300;纳指;黄金;国债ETF,1.9322266901606813,0.051753761869257765,4
2016-08-05,1470331.2384755185,-2.3283064365386963e-10,1.0,False,normal,-0.0303626139611784,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.2911339099336132,0.07745130015610988,5
2016-08-08,1473094.9343005978,0.0,1.0,False,normal,-0.0285400431516138,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.3289349521026719,0.07524822779457917,5
2016-08-09,1478821.7409779925,0.0,1.0,False,normal,-0.024763393569730348,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.3514445745341015,0.07399489545065073,5
2016-08-10,1480863.8926972891,0.0,1.0,False,normal,-0.02341665849182607,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.3933100037788655,0.07177153664926328,5
2016-08-11,1472783.3484893113,0.0,1.0,False,normal,-0.028745524232119065,4,沪深300;纳指;黄金;国债ETF,沪深300;纳指;黄金;国债ETF,1.892438267602697,0.052841882196071846,4
2016-08-12,1481025.2646784587,-2.3283064365386963e-10,1.0,False,normal,-0.023310238726057392,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.3414817161717953,0.07454443753834482,5
2016-08-15,1497936.6455221663,0.0,1.0,False,normal,-0.012157712896162298,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.2154444670136282,0.0822744294074595,5
2016-08-16,1499609.613741755,0.0,1.0,False,normal,-0.011054442769731491,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.2535039591669521,0.07977637347588239,5
2016-08-17,1496039.7249426884,0.0,1.0,False,normal,-0.013408672587473268,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.2713465299459379,0.07865676087876085,5
2016-08-18,1497139.8112891223,0.0,1.0,False,normal,-0.012683200107898395,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.310980220297593,0.07627880150419047,5
2016-08-19,1496932.8429631249,0.0,1.0,False,normal,-0.012819689234539746,5,沪深300;创业板;纳指;黄金;国债ETF,沪深300;创业板;纳指;黄金;国债ETF,1.3492749851528103,0.0741138767859649,5
2016-08-22,1487148.236586291,0.0,1.0,False,normal,-0.019272330586626363,4,沪深300;纳指;黄金;国债ETF,沪深300;纳指;黄金;国债ETF,1.853992485395352,0.0539376511974781,4
2016-08-23,1490452.5754414024,0.0,1.0,False,normal,-0.017093222637196807,4,沪深300;纳指;黄金;国债ETF,沪深300;纳指;黄金;国债ETF,1.9029049305355246,0.05255123279955848,4
2016-08-24,1489223.104248855,0.0,1.0,False,normal,-0.01790402036913352,4,沪深300;纳指;黄金;国债ETF,沪深300;纳指;黄金;国债ETF,1.9464508772525306,0.05137555803162769,4
2016-08-25,1481518.859386289,0.0,1.0,False,normal,-0.02298472848065196,3,沪深300;纳指;国债ETF,沪深300;纳指;国债ETF,1.6729471447773991,0.059774751588643836,3
2016-08-26,1482654.0008282105,0.0,1.0,False,normal,-0.02223613826388537,3,沪深300;纳指;国债ETF,沪深300;纳指;国债ETF,1.725511099563077,0.057953843371579224,3
2016-08-29,1481236.5660234767,0.0,1.0,False,normal,-0.023170892109126113,3,沪深300;纳指;国债ETF,沪深300;纳指;国债ETF,1.768290192816649,0.05655180377419468,3
2016-08-30,1485649.5427117245,0.0,1.0,False,normal,-0.020260672242560875,3,沪深300;纳指;国债ETF,沪深300;纳指;国债ETF,1.800828635985699,0.05552999213901557,3
