date,国债ETF,纳指,创业板,黄金,沪深300
2016-04-11,254880.99789299694,254880.99789299697,254880.99789299697,254880.99789299697,254880.99789299697
2016-04-12,257570.8441419431,257570.84414194312,257570.84414194312,257570.84414194312,257570.84414194312
2016-04-13,261470.81615847506,261470.8161584751,261470.8161584751,261470.8161584751,261470.8161584751
2016-04-14,265516.7986575239,265516.7986575239,265516.7986575239,265516.7986575239,265516.7986575239
2016-04-15,306327.4136995267,306327.4136995267,306327.4136995267,,306327.4136995267
2016-04-18,267582.17663975374,267582.17663975374,267582.17663975374,267582.17663975374,267582.17663975374
2016-04-19,271730.93630105694,271730.93630105694,271730.93630105694,271730.93630105694,271730.93630105694
2016-04-20,371764.33803306654,371764.33803306654,,371764.33803306654,371764.33803306654
2016-04-21,259401.77451248726,259401.7745124873,259401.7745124873,259401.7745124873,259401.7745124873
2016-04-22,298562.19744281704,298562.19744281704,298562.19744281704,,298562.19744281704
2016-04-25,,361789.66702168784,361789.6670216879,,361789.6670216879
2016-04-26,,366173.20496678015,366173.20496678015,,366173.20496678015
2016-04-27,,307782.4445159823,307782.4445159823,307782.4445159823,307782.4445159823
2016-04-28,309175.3351173777,309175.3351173777,309175.3351173777,,309175.3351173777
2016-04-29,326686.1168692506,,326686.1168692506,326686.1168692506,326686.1168692506
2016-05-03,318501.1252973413,,318501.1252973413,318501.1252973413,318501.1252973413
2016-05-04,271380.9783429842,271380.9783429842,271380.9783429842,271380.9783429842,271380.9783429842
2016-05-05,275355.90858137625,275355.90858137625,275355.90858137625,275355.90858137625,275355.90858137625
2016-05-06,264860.53328958165,264860.53328958165,264860.53328958165,264860.53328958165,264860.53328958165
2016-05-09,,298861.33209195465,298861.33209195465,298861.33209195465,298861.33209195465
2016-05-10,418744.471883729,,418744.471883729,418744.471883729,
2016-05-11,267217.37554797484,267217.37554797484,267217.37554797484,267217.37554797484,267217.37554797484
2016-05-12,,,,,
2016-05-13,,,,,
2016-05-16,731729.0195011821,,,731729.0195011821,
2016-05-17,486682.3312713297,486682.3312713297,,486682.3312713297,
2016-05-18,726798.0544823583,,,726798.0544823583,
2016-05-19,,,,1263972.8477479322,
2016-05-20,,,,1279968.551479585,
2016-05-23,,,,1295806.8937124938,
2016-05-24,,,,1302436.3641077613,
2016-05-25,,706362.6313664867,,706362.6313664867,
2016-05-26,,709107.0519112751,,709107.0519112751,
2016-05-27,,709207.1596176345,,709207.1596176345,
2016-05-30,,1286694.3183611713,,,
2016-05-31,,712346.2523116437,,712346.2523116436,
2016-06-01,,712987.0483835062,,712987.0483835062,
2016-06-02,,711907.1588857895,,711907.1588857895,
2016-06-03,,473961.1783619068,,473961.1783619068,473961.1783619068
2016-06-06,,712200.7689831116,,712200.7689831116,
2016-06-07,,714113.8431292443,,714113.8431292442,
2016-06-08,,715602.2643195214,,715602.2643195214,
2016-06-13,,,,1157252.1136050601,
2016-06-14,,,,1165413.5050275312,
2016-06-15,,,,1183100.0258257752,
2016-06-16,,,,,
2016-06-17,,,,,
2016-06-20,,,,,
2016-06-21,,,,,
2016-06-22,,,,,
2016-06-23,,,,,
2016-06-24,,,,,
2016-06-27,,,,,
2016-06-28,,,,,
2016-06-29,,,,,
2016-06-30,,,,,
2016-07-01,,,,,
2016-07-04,,,,,
2016-07-05,,,,,
2016-07-06,,,,,
2016-07-07,,,,,
2016-07-08,,,,,
2016-07-11,,,,,
2016-07-12,,,,,
2016-07-13,,,,,
2016-07-14,,,,,
2016-07-15,,,,,
2016-07-18,,,,,
2016-07-19,,,,,
2016-07-20,,,,,
2016-07-21,,,,,
2016-07-22,,,,,
2016-07-25,,,,,
2016-07-26,,,,,
2016-07-27,,,,,
2016-07-28,,,,,
2016-07-29,,,,,
2016-08-01,,,,,
2016-08-02,366540.25361975154,366540.2536197515,,366540.25361975154,366540.25361975154
2016-08-03,365889.97503078135,365889.97503078135,,365889.97503078135,365889.97503078135
2016-08-04,365263.73070362053,365263.73070362053,,365263.73070362053,365263.73070362053
2016-08-05,294066.2476951037,294066.2476951037,294066.2476951037,294066.2476951037,294066.2476951037
2016-08-08,294618.98686011956,294618.98686011956,294618.98686011956,294618.98686011956,294618.98686011956
2016-08-09,295764.3481955985,295764.3481955985,295764.3481955985,295764.3481955985,295764.3481955985
2016-08-10,296172.7785394578,296172.7785394578,296172.7785394578,296172.7785394578,296172.7785394578
2016-08-11,368195.8371223278,368195.83712232776,,368195.8371223278,368195.8371223278
2016-08-12,296205.0529356917,296205.0529356917,296205.0529356917,296205.0529356917,296205.0529356917
2016-08-15,299587.32910443324,299587.32910443324,299587.32910443324,299587.32910443324,299587.32910443324
2016-08-16,299921.922748351,299921.922748351,299921.922748351,299921.922748351,299921.922748351
2016-08-17,299207.9449885377,299207.9449885377,299207.9449885377,299207.9449885377,299207.9449885377
2016-08-18,299427.9622578245,299427.9622578245,299427.9622578245,299427.9622578245,299427.9622578245
2016-08-19,299386.568592625,299386.568592625,299386.568592625,299386.568592625,299386.568592625
2016-08-22,371787.0591465728,371787.05914657284,,371787.0591465728,371787.0591465728
2016-08-23,372613.1438603506,372613.1438603506,,372613.1438603506,372613.1438603506
2016-08-24,372305.77606221376,372305.77606221376,,372305.77606221376,372305.77606221376
2016-08-25,493839.6197954296,493839.61979542964,,,493839.61979542964
2016-08-26,494218.00027607015,494218.00027607015,,,494218.00027607015
2016-08-29,493745.5220078256,493745.52200782555,,,493745.52200782555
2016-08-30,495216.5142372415,495216.51423724147,,,495216.51423724147
2016-08-31,494943.6642077214,494943.6642077214,,,494943.6642077214
2016-09-01,493187.1135229268,493187.11352292687,,,493187.11352292687
2016-09-02,493810.9744031084,493810.97440310847,,,493810.97440310847
2016-09-05,495156.9164501983,495156.9164501982,,,495156.9164501983
2016-09-06,496933.6521576225,496933.6521576225,,,496933.6521576225
2016-09-07,373683.68832943466,373683.6883294346,,373683.68832943466,373683.68832943466
2016-09-08,373247.18059013993,373247.18059013993,,373247.18059013993,373247.18059013993
2016-09-09,372260.54868290713,372260.54868290713,,372260.54868290713,372260.54868290713
2016-09-12,488971.92102971487,488971.9210297148,,,488971.9210297149
2016-09-13,491403.6902079117,491403.6902079118,,,491403.6902079117
2016-09-14,489296.20342841634,489296.2034284164,,489296.20342841634,
2016-09-19,492261.86712529755,492261.8671252975,,,492261.86712529755
2016-09-20,368323.8598167333,368323.85981673334,,368323.8598167333,368323.8598167333
2016-09-21,368898.067855876,368898.067855876,,368898.067855876,368898.067855876
2016-09-22,297320.7545666675,297320.7545666675,297320.7545666675,297320.7545666675,297320.7545666675
2016-09-23,373251.09703533136,373251.09703533136,373251.09703533136,,373251.09703533136
2016-09-26,294997.605973289,294997.605973289,294997.605973289,294997.605973289,294997.605973289
2016-09-27,368656.56658990734,368656.5665899074,368656.56658990734,,368656.56658990734
2016-09-28,368723.7159549152,368723.7159549152,368723.7159549152,,368723.7159549152
2016-09-29,369589.31168135913,369589.31168135913,369589.31168135913,,369589.31168135913
2016-09-30,369188.23595992045,369188.2359599205,369188.23595992045,,369188.23595992045
2016-10-10,373567.0439236696,373567.0439236696,373567.04392366955,,373567.0439236696
2016-10-11,374957.3377842724,374957.3377842724,374957.3377842724,,374957.3377842724
2016-10-12,374485.64893234486,374485.6489323449,374485.64893234486,,374485.64893234486
2016-10-13,374107.87302228995,374107.87302229,374107.87302228995,,374107.87302228995
2016-10-14,374008.2984240563,374008.2984240563,374008.2984240563,,374008.2984240563
2016-10-17,494935.1506973536,494935.1506973536,494935.1506973536,,
2016-10-18,497178.9014404601,497178.90144046,497178.90144046006,,
2016-10-19,745253.2915171366,745253.2915171366,,,
2016-10-20,747418.1613409058,747418.1613409058,,,
2016-10-21,746849.8179652116,746849.8179652116,,,
2016-10-24,499473.6877144333,499473.6877144333,,,499473.6877144333
2016-10-25,375809.67560028,375809.67560028005,375809.67560028,,375809.67560028
2016-10-26,374153.12942498043,374153.12942498043,374153.12942498043,,374153.12942498043
2016-10-27,497466.1433183842,497466.1433183842,,,497466.1433183842
2016-10-28,497406.9098474486,497406.9098474486,,,497406.9098474486
2016-10-31,496690.4025634193,496690.40256341925,,,496690.40256341925
2016-11-01,498151.576588082,498151.576588082,,,498151.576588082
2016-11-02,495086.9313089127,495086.9313089127,,,495086.9313089127
2016-11-03,494818.04893183924,494818.0489318392,,,494818.0489318392
2016-11-04,494867.0380313173,494867.03803131735,,,494867.0380313173
2016-11-07,496872.84787440585,496872.84787440585,,,496872.84787440585
2016-11-08,497352.7716921313,497352.7716921313,,,497352.77169213124
2016-11-09,492050.63756834605,,,492050.637568346,492050.63756834605
2016-11-10,490662.6977284768,490662.69772847684,,,490662.6977284767
2016-11-11,734905.0235600248,,,,734905.0235600248
2016-11-14,489666.68272049085,489666.6827204908,,,489666.6827204909
2016-11-15,365677.04966625094,365677.04966625094,365677.04966625094,,365677.04966625094
2016-11-16,367411.78616132616,367411.78616132616,367411.78616132616,,367411.78616132616
2016-11-17,,459014.33826778707,459014.3382677871,,459014.3382677871
2016-11-18,,671003.871354289,,,671003.871354289
2016-11-21,,680585.0891114239,,,680585.0891114239
2016-11-22,,467190.07943774806,467190.0794377481,,467190.07943774806
2016-11-23,,495637.42502197146,495637.42502197146,,495637.4250219715
2016-11-24,,695655.1139675027,,,695655.1139675027
2016-11-25,,499605.45020867593,499605.45020867593,,499605.450208676
2016-11-28,,501242.67322451156,501242.67322451156,,501242.67322451156
2016-11-29,,501137.0148877542,501137.0148877542,,501137.0148877543
2016-11-30,,500498.7618415784,500498.7618415784,,500498.7618415784
2016-12-01,,499786.0155969673,499786.0155969673,,499786.01559696737
2016-12-02,,696608.7515713258,,,696608.7515713258
2016-12-05,,675988.5090170691,,,675988.5090170691
2016-12-06,,686087.506007965,,,686087.506007965
2016-12-07,,696923.1331706143,,,696923.1331706143
2016-12-08,,695286.9290880107,,,695286.9290880107
2016-12-09,,702391.8054455578,,,702391.8054455578
2016-12-12,,,,,
2016-12-13,,,,,
2016-12-14,,,,,
2016-12-15,,,,,
2016-12-16,,,,,
2016-12-19,,,,,
2016-12-20,,,,,
2016-12-21,,,,,
2016-12-22,,,,,
2016-12-23,,,,,
2016-12-26,,,,,
2016-12-27,,,,,
2016-12-28,,,,,
2016-12-29,,,,,
2016-12-30,,,,,
2017-01-03,,,,,
2017-01-04,,,,,
2017-01-05,,,,,
2017-01-06,,,,,
2017-01-09,,,,,
2017-01-10,,,,,
2017-01-11,,,,,
2017-01-12,,,,,
2017-01-13,,,,,
2017-01-16,,,,,
2017-01-17,,,,,
2017-01-18,,,,,
2017-01-19,,,,,
2017-01-20,,,,,
2017-01-23,,,,,
2017-01-24,,,,,
2017-01-25,,,,,
2017-01-26,,,,,
2017-02-03,,,,,
2017-02-06,,,,,
2017-02-07,,,,,
2017-02-08,,,,,
2017-02-09,,,,,
2017-02-10,,,,,
2017-02-13,,,,,
2017-02-14,,,,,
2017-02-15,,,,,
2017-02-16,,,,,
2017-02-17,,,,,
2017-02-20,,,,,
2017-02-21,,,,,
2017-02-22,,,,,
2017-02-23,,,,,
2017-02-24,,,,,
2017-02-27,,,,,
2017-02-28,,,,,
2017-03-01,,,,,
2017-03-02,,,,,
2017-03-03,,,,,
2017-03-06,,,,,
2017-03-07,,,,,
2017-03-08,,,,,
2017-03-09,,,,,
2017-03-10,,,,,
2017-03-13,,,,,
2017-03-14,,,,,
2017-03-15,,,,,
2017-03-16,,,,,
2017-03-17,,,,,
2017-03-20,,,,,
2017-03-21,,,,,
2017-03-22,,,,,
2017-03-23,,,,,
2017-03-24,,,,,
2017-03-27,,,,,
2017-03-28,294485.40944847313,294485.40944847313,294485.40944847313,294485.40944847313,294485.40944847313
2017-03-29,294588.27987272944,294588.27987272944,294588.27987272944,294588.27987272944,294588.27987272944
2017-03-30,,366074.65213634283,366074.65213634283,366074.65213634283,366074.65213634283
2017-03-31,293864.94932697277,293864.94932697277,293864.94932697277,293864.94932697277,293864.94932697277
2017-04-05,,,,,
2017-04-06,,,,,
2017-04-07,,,,,
2017-04-10,,,,,
2017-04-11,,,,,
2017-04-12,,,,,
2017-04-13,,,,,
2017-04-14,,,,,
2017-04-17,,,,,
2017-04-18,,,,,
2017-04-19,,,,,
2017-04-20,,,,,
2017-04-21,,,,,
2017-04-24,,,,,
2017-04-25,,,,,
2017-04-26,,,,,
2017-04-27,,,,,
2017-04-28,,,,,
2017-05-02,,,,,
2017-05-03,,,,,
2017-05-04,,,,,
2017-05-05,,,,,
2017-05-08,,,,,
2017-05-09,,,,,
2017-05-10,,,,,
2017-05-11,,,,,
2017-05-12,,,,,
2017-05-15,,,,,
2017-05-16,,,,,
2017-05-17,,,,,
2017-05-18,,,,,
2017-05-19,,,,,
2017-05-22,,,,,
2017-05-23,,,,,
2017-05-24,,,,,
2017-05-25,,,,,
2017-05-26,,,,,
2017-05-31,,,,,
2017-06-01,,,,,
2017-06-02,,,,,
2017-06-05,,,,,
2017-06-06,,,,,
2017-06-07,,,,,
2017-06-08,,,,,
2017-06-09,,,,,
2017-06-12,,,,,
2017-06-13,,,,,
2017-06-14,,,,,
2017-06-15,,,,,
2017-06-16,,,,,
2017-06-19,,,,,
2017-06-20,,,,,
2017-06-21,,,,,
2017-06-22,,,,,
2017-06-23,,,,,
2017-06-26,,,,,
2017-06-27,,,,,
2017-06-28,,,,,
2017-06-29,,,,,
2017-06-30,,,,,
2017-07-03,,,,,
2017-07-04,,,,,
2017-07-05,,,,,
2017-07-06,,,,,
2017-07-07,,,,,
2017-07-10,,,,,
2017-07-11,,,,,
2017-07-12,,,,,
2017-07-13,,,,,
2017-07-14,,,,,
2017-07-17,,,,,
2017-07-18,,,,,
2017-07-19,,,,,
2017-07-20,,,,,
2017-07-21,,,,,
2017-07-24,,,,,
2017-07-25,,,,,
2017-07-26,,,,,
2017-07-27,,,,,
2017-07-28,,,,,
2017-07-31,,,,,
2017-08-01,,,,,
2017-08-02,,,,,
2017-08-03,,,,,
2017-08-04,,,,,
2017-08-07,,,,,
2017-08-08,,740295.383974712,,,740295.383974712
2017-08-09,,736993.9565950145,,,736993.9565950145
2017-08-10,,734615.7686634252,,,734615.7686634252
2017-08-11,,,,721382.0455120979,721382.0455120979
2017-08-14,,,,725474.6825065179,725474.682506518
2017-08-15,482542.9890085324,482542.98900853243,,,482542.98900853243
2017-08-16,480978.9188548317,,480978.91885483183,,480978.9188548318
2017-08-17,,,,,
2017-08-18,,,,,
2017-08-21,,,,725078.3920204204,725078.3920204204
2017-08-22,,483504.04315084254,,483504.0431508426,483504.04315084254
2017-08-23,363519.7468077784,363519.7468077784,,363519.7468077784,363519.7468077784
2017-08-24,362321.07346546266,362321.07346546266,,362321.07346546266,362321.07346546266
2017-08-25,364073.41589183186,364073.41589183186,,364073.41589183186,364073.41589183186
2017-08-28,365026.7598619167,365026.7598619167,,365026.7598619167,365026.7598619167
2017-08-29,365409.028948162,365409.028948162,,365409.028948162,365409.028948162
2017-08-30,,364605.77529889875,364605.77529889875,364605.77529889875,364605.77529889875
2017-08-31,,365581.9320083986,365581.9320083986,365581.93200839864,365581.9320083986
2017-09-01,293981.73333701486,293981.73333701486,293981.73333701486,293981.73333701486,293981.73333701486
2017-09-04,294954.02386634133,294954.02386634133,294954.02386634133,294954.02386634133,294954.02386634133
2017-09-05,295014.4598354911,295014.4598354911,295014.4598354911,295014.4598354911,295014.4598354911
2017-09-06,368864.6671722818,,368864.6671722818,368864.6671722818,368864.6671722818
2017-09-07,367546.12484602525,,367546.12484602525,367546.1248460253,367546.12484602525
2017-09-08,367346.1915435841,,367346.1915435841,367346.1915435841,367346.1915435841
2017-09-11,367895.3614225944,,367895.3614225944,367895.3614225944,367895.3614225944
2017-09-12,367002.3140429616,,367002.3140429616,367002.3140429616,367002.3140429616
2017-09-13,367326.816676877,,367326.816676877,367326.816676877,367326.816676877
2017-09-14,366401.08255701564,,366401.08255701564,366401.08255701564,366401.08255701564
2017-09-15,366664.88167691586,,366664.88167691586,366664.88167691586,366664.88167691586
2017-09-18,367566.5507033483,,367566.5507033483,367566.55070334836,367566.5507033483
2017-09-19,366103.4732368363,,366103.4732368363,366103.4732368363,366103.4732368363
2017-09-20,367083.7417515534,,367083.7417515534,367083.7417515534,367083.7417515534
2017-09-21,486722.5164759413,,486722.5164759414,,486722.51647594135
2017-09-22,485674.73345940677,,485674.73345940677,,485674.7334594068
2017-09-25,482991.9246897768,,482991.92468977685,,482991.9246897768
2017-09-26,362053.2850876557,,362053.2850876557,362053.2850876557,362053.2850876557
2017-09-27,361843.99996535224,,361843.99996535224,361843.99996535224,361843.99996535224
2017-09-28,482242.6093626899,,482242.60936268984,,482242.6093626899
2017-09-29,363344.04742742976,,363344.04742742976,363344.04742742976,363344.04742742976
2017-10-09,291897.5483125315,291897.5483125315,291897.5483125315,291897.5483125315,291897.5483125315
2017-10-10,292889.1462780076,292889.1462780076,292889.1462780076,292889.1462780076,292889.1462780076
2017-10-11,365991.59437629656,365991.59437629656,365991.59437629656,,365991.59437629656
2017-10-12,,488453.4766536056,488453.4766536056,,488453.4766536056
2017-10-13,,491233.22179571615,491233.2217957162,,491233.2217957162
2017-10-16,,365641.318593395,365641.318593395,365641.318593395,365641.318593395
2017-10-17,,365086.7262041543,365086.7262041543,365086.7262041543,365086.7262041543
2017-10-18,,486533.4910923741,486533.4910923741,,486533.4910923741
2017-10-19,,486119.55505192984,486119.5550519298,,486119.5550519298
2017-10-20,,487772.74124618276,487772.74124618276,,487772.74124618276
2017-10-23,,489733.0877680426,489733.0877680426,,489733.0877680426
2017-10-24,,490647.4310327497,490647.4310327497,,490647.4310327497
2017-10-25,,492026.47213904175,492026.4721390417,,492026.47213904175
2017-10-26,,492884.05030746287,492884.05030746287,,492884.0503074628
2017-10-27,,492643.1253853485,492643.1253853485,,492643.1253853485
2017-10-30,,491868.4652263599,491868.46522635996,,491868.46522635996
2017-10-31,,492886.4775003241,492886.4775003242,,492886.47750032414
2017-11-01,,492781.6266655248,492781.62666552485,,492781.6266655248
2017-11-02,,735465.654206124,,,735465.654206124
2017-11-03,,734975.0898262019,,,734975.0898262019
2017-11-06,,739427.0397168454,,,739427.0397168454
2017-11-07,,743897.3214093372,,,743897.3214093371
2017-11-08,,,,,
2017-11-09,,,,,
2017-11-10,,,,,
2017-11-13,,,,,
2017-11-14,,,,,
2017-11-15,,,,,
2017-11-16,,,,,
2017-11-17,,,,,
2017-11-20,,,,,
2017-11-21,,,,,
2017-11-22,,,,,
2017-11-23,,,,,
2017-11-24,,,,,
2017-11-27,,,,,
2017-11-28,,,,,
2017-11-29,,,,,
2017-11-30,,,,,
2017-12-01,,,,,
2017-12-04,,,,,
2017-12-05,,,,,
2017-12-06,,,,,
2017-12-07,,,,,
2017-12-08,,,,,
2017-12-11,,,,,
2017-12-12,,,,,
2017-12-13,,,,,
2017-12-14,,,,,
2017-12-15,,,,,
2017-12-18,,,,,
2017-12-19,,,,,
2017-12-20,,,,,
2017-12-21,,,,,
2017-12-22,,,,,
2017-12-25,,,,,
2017-12-26,,,,,
2017-12-27,,,,,
2017-12-28,,,,,
2017-12-29,,,,,
2018-01-02,,,,,
2018-01-03,,,,,
2018-01-04,,,,,
2018-01-05,,,,,
2018-01-08,,,,,
2018-01-09,,,,,
2018-01-10,,,,,
2018-01-11,,,,,
2018-01-12,,,,,
2018-01-15,,,,,
2018-01-16,,,,,
2018-01-17,,,,,
2018-01-18,,,,,
2018-01-19,,,,,
2018-01-22,,,,,
2018-01-23,,,,,
2018-01-24,,,,,
2018-01-25,,,,,
2018-01-26,,,,,
2018-01-29,,,,,
2018-01-30,,,,,
2018-01-31,,,,,
2018-02-01,,,,,
2018-02-02,,,,,
2018-02-05,,,,,
2018-02-06,,,,,
2018-02-07,,,,,
2018-02-08,,,,,
2018-02-09,,,,,
2018-02-12,,,,,
2018-02-13,,,,,
2018-02-14,743763.8604157732,,,743763.8604157733,
2018-02-22,739714.0371620617,,,739714.0371620617,
2018-02-23,740670.8937959289,,,740670.8937959288,
2018-02-26,342023.9770459176,342023.9770459176,,342023.9770459176,342023.9770459176
2018-02-27,494507.9595246851,494507.95952468517,,494507.9595246851,
2018-02-28,321447.1678094957,321447.1678094957,321447.1678094957,321447.1678094957,
2018-03-01,385058.5589764629,385058.5589764629,385058.5589764629,,
2018-03-02,383694.95982214366,383694.95982214366,383694.95982214366,,
2018-03-05,388922.23353221297,388922.23353221297,388922.23353221297,,
2018-03-06,394407.8488525273,394407.8488525273,394407.8488525273,,
2018-03-07,656825.9097714627,656825.9097714627,,,
2018-03-08,666655.357148557,666655.357148557,,,
2018-03-09,398764.3411406919,398764.3411406919,398764.3411406919,,
2018-03-12,403662.76722160005,403662.76722160005,403662.76722160005,,
2018-03-13,406927.2336183366,406927.2336183366,406927.2336183366,,
2018-03-14,402638.94704492216,402638.94704492216,402638.94704492216,,
2018-03-15,407429.202005406,407429.202005406,407429.202005406,,
2018-03-16,408873.61527712713,408873.61527712713,408873.61527712713,,
2018-03-19,414840.8823454465,414840.8823454465,414840.8823454465,,
2018-03-20,648734.0736273602,,648734.0736273602,,
2018-03-21,632508.8545898772,,632508.8545898772,,
2018-03-22,638165.2148988578,,638165.2148988578,,
2018-03-23,1435218.712633193,,,,
2018-03-26,567396.340200865,,567396.340200865,,
2018-03-27,566329.7861963405,,566329.7861963405,,
2018-03-28,570868.1460093252,,570868.1460093252,,
2018-03-29,577953.5303402294,,577953.5303402294,,
2018-03-30,580695.4983197902,,580695.4983197902,,
2018-04-02,586485.5128903058,,586485.5128903058,,
2018-04-03,586795.3622894301,,586795.3622894301,,
2018-04-04,583368.6801979966,,583368.6801979966,,
2018-04-09,591107.9524602918,,591107.9524602918,,
2018-04-10,487168.5571734217,,487168.5571734217,487168.55717342166,
2018-04-11,389422.426346158,389422.426346158,389422.426346158,,
2018-04-12,338190.10887365654,338190.10887365654,338190.10887365654,338190.10887365654,
2018-04-13,343330.7788155909,343330.7788155909,343330.7788155909,343330.7788155909,
2018-04-16,366466.9282455079,366466.9282455079,366466.9282455079,366466.9282455079,
2018-04-17,364532.5433143795,364532.5433143795,364532.5433143795,364532.5433143795,
2018-04-18,346653.15478861646,346653.15478861646,346653.15478861646,346653.15478861646,
2018-04-19,368342.15690399415,368342.15690399415,368342.15690399415,368342.1569039941,
2018-04-20,365618.9526340756,365618.9526340756,365618.9526340756,365618.9526340756,
2018-04-23,605081.0943611995,,605081.0943611995,,
2018-04-24,599372.0455821776,,599372.0455821776,,
2018-04-25,607625.3646523902,,607625.3646523902,,
2018-04-26,486647.77375993674,,486647.7737599368,486647.7737599367,
2018-04-27,488625.738446625,,488625.738446625,488625.738446625,
2018-05-02,612287.5263423398,,612287.5263423398,,
2018-05-03,618915.9894239887,,618915.9894239887,,
2018-05-04,621948.324338337,,621948.324338337,,
2018-05-07,625740.2808866412,,625740.2808866412,,
2018-05-08,634154.8481931185,,634154.8481931185,,
2018-05-09,1478318.4155381338,,,,
2018-05-10,1478371.209324791,,,,
2018-05-11,1479321.4974846272,,,,
2018-05-14,1479400.6881646134,,,,
2018-05-15,657999.3725545162,,657999.3725545162,,
2018-05-16,663357.6681082302,,663357.6681082302,,
2018-05-17,1468786.4370969534,,,,
2018-05-18,734412.8820704471,734412.8820704471,,,
2018-05-21,454964.3445798131,454964.3445798131,454964.3445798131,,
2018-05-22,462150.3305275928,462150.3305275928,462150.3305275928,,
2018-05-23,457847.6868429708,457847.6868429708,457847.6868429707,,
2018-05-24,489852.4371525665,489852.4371525665,489852.43715256656,,
2018-05-25,731120.0842119897,731120.0842119897,,,
2018-05-28,488064.2351840348,488064.2351840348,,,488064.2351840348
2018-05-29,729296.8741944293,729296.8741944293,,,
2018-05-30,726687.6854180379,726687.6854180379,,,
2018-05-31,731580.4461287057,731580.4461287057,,,
2018-06-01,730310.0132013485,730310.0132013485,,,
2018-06-04,737290.6651098323,737290.6651098323,,,
2018-06-05,741538.9251350933,741538.9251350933,,,
2018-06-06,742437.3318229176,742437.3318229176,,,
2018-06-07,745255.8654108796,745255.8654108796,,,
2018-06-08,740104.5860200475,740104.5860200475,,,
2018-06-11,744481.3716761393,744481.3716761393,,,
2018-06-12,,635630.912719418,,,635630.912719418
2018-06-13,495651.5751080669,495651.5751080669,,,495651.5751080669
2018-06-14,,644380.0669492875,,,644380.0669492875
2018-06-15,,1229757.0804381808,,,
2018-06-19,738123.4389249259,738123.4389249259,,,
2018-06-20,740492.2896061832,740492.2896061832,,,
2018-06-21,747364.3370403985,747364.3370403985,,,
2018-06-22,745081.1728345263,745081.1728345263,,,
2018-06-25,743019.5146326625,743019.5146326625,,,
2018-06-26,737144.2176526189,737144.2176526189,,,
2018-06-27,734228.6062180216,734228.6062180216,,,
2018-06-28,,1166763.732321989,,,
2018-06-29,,,,,
2018-07-02,,,,,
2018-07-03,,,,,
2018-07-04,,,,,
2018-07-05,,,,,
2018-07-06,,,,,
2018-07-09,,,,,
2018-07-10,,,,,
2018-07-11,,,,,
2018-07-12,,,,,
2018-07-13,,,,,
2018-07-16,,,,,
2018-07-17,,,,,
2018-07-18,,,,,
2018-07-19,,,,,
2018-07-20,,,,,
2018-07-23,,,,,
2018-07-24,,,,,
2018-07-25,743553.7758680003,743553.7758680003,,,
2018-07-26,745002.9866084366,745002.9866084366,,,
2018-07-27,744721.8256488689,744721.8256488689,,,
2018-07-30,495516.13699584233,495516.13699584233,,495516.13699584233,
2018-07-31,491927.0022529103,491927.00225291034,,491927.00225291034,
2018-08-01,494381.93667170743,494381.9366717073,,494381.9366717074,
2018-08-02,741588.6742595237,741588.6742595237,,,
2018-08-03,753069.1316825013,753069.1316825013,,,
2018-08-06,762521.0620077678,762521.0620077678,,,
2018-08-07,760810.1637839903,760810.1637839903,,,
2018-08-08,712383.1556072963,712383.1556072962,,,
2018-08-09,701873.6651236229,701873.6651236229,,,
2018-08-10,747866.2656905189,747866.2656905189,,,
2018-08-13,497616.12236949994,497616.1223695,,497616.1223695,
2018-08-14,746596.8695454075,746596.8695454075,,,
2018-08-15,749810.6155104798,749810.6155104798,,,
2018-08-16,743041.3144803329,743041.314480333,,,
2018-08-17,,1101267.480105635,,,
2018-08-20,738363.3477755799,738363.3477755799,,,
2018-08-21,,,,,
2018-08-22,,,,,
2018-08-23,,,,,
2018-08-24,,,,,
2018-08-27,,,,,
2018-08-28,,,,,
2018-08-29,,,,,
2018-08-30,,,,,
2018-08-31,,,,,
2018-09-03,,,,,
2018-09-04,,,,,
2018-09-05,,,,,
2018-09-06,,,,,
2018-09-07,,,,,
2018-09-10,,,,,
2018-09-11,,,,,
2018-09-12,,,,,
2018-09-13,,,,,
2018-09-14,,,,,
2018-09-17,,,,,
2018-09-18,,,,,
2018-09-19,,,,,
2018-09-20,,,,,
2018-09-21,,,,,
2018-09-25,,,,,
2018-09-26,,,,,
2018-09-27,,648086.8691044992,,,648086.8691044992
2018-09-28,,651148.7916243662,,,651148.7916243662
2018-10-08,623056.1001573707,,,,623056.1001573707
2018-10-09,,,,,
2018-10-10,,,,,
2018-10-11,719364.6802094165,,,719364.6802094165,
2018-10-12,724765.6241893386,,,724765.6241893386,
2018-10-15,728672.0081573057,,,728672.0081573057,
2018-10-16,728506.5502963923,,,728506.5502963923,
2018-10-17,727632.5520173532,,,727632.5520173534,
2018-10-18,728766.3766813943,,,728766.3766813943,
2018-10-19,730477.8054833438,,,730477.8054833439,
2018-10-22,453721.6479882333,,,453721.6479882333,453721.6479882333
2018-10-23,722926.7605210214,,,722926.7605210214,
2018-10-24,723124.8683926729,,,723124.8683926729,
2018-10-25,724725.4901414356,,,724725.4901414356,
2018-10-26,724456.4726029122,,,724456.4726029122,
2018-10-29,723968.9634477659,,,723968.9634477659,
2018-10-30,723050.2031533404,,,723050.2031533404,
